0.0.68	named	se.ikama	bauta-sample	2021-10-11T13:20:43Z	2.12.3
0.0.69	named	se.ikama	bauta-sample	2022-09-02T13:01:58Z	2.12.3
5.3.4	named	com.atlan	atlan-java	2025-09-02T16:30:53Z	2.20.0
5.3.5	named	com.atlan	atlan-java	2025-09-02T17:59:59Z	2.20.0
5.4.0	named	com.atlan	atlan-java	2025-09-10T12:45:57Z	2.20.0
5.4.1	named	com.atlan	atlan-java	2025-09-15T15:20:37Z	2.20.0
5.4.2	named	com.atlan	atlan-java	2025-09-22T17:06:30Z	2.20.0
5.4.3	named	com.atlan	atlan-java	2025-09-25T14:14:44Z	2.20.0
6.0.0	named	com.atlan	atlan-java	2025-10-13T10:36:52Z	2.20.0
6.0.1	named	com.atlan	atlan-java	2025-10-20T16:30:55Z	2.20.0
6.0.2	named	com.atlan	atlan-java	2025-10-21T23:52:17Z	2.20.0
6.1.0	named	com.atlan	atlan-java	2025-10-24T10:25:44Z	2.20.0
