2.10.0		2020-06-27T00:59:04Z	
2.10.0	docker-info	2020-06-27T00:58:57Z	
2.10.0-RC1		2020-06-11T08:48:53Z	
2.10.0-RC1	docker-info	2020-06-11T08:49:07Z	
2.10.0-RC2		2020-06-15T15:26:35Z	
2.10.0-RC2	docker-info	2020-06-15T15:26:30Z	
2.10.0-RC3		2020-06-15T17:50:39Z	
2.10.0-RC3	docker-info	2020-06-15T17:50:29Z	
2.10.0-RC4		2020-06-16T00:12:57Z	
2.10.0-RC4	docker-info	2020-06-16T00:13:02Z	
2.10.0-RC5		2020-06-18T08:25:46Z	
2.10.0-RC5	docker-info	2020-06-18T08:25:21Z	
2.10.0-RC6		2020-06-18T18:21:20Z	
2.10.0-RC6	docker-info	2020-06-18T18:21:15Z	
2.10.1-RC10-RC9		2020-07-06T10:55:18Z	
2.10.1-RC10-RC9	docker-info	2020-07-06T10:55:14Z	
2.10.1-RC11-RC9-RC9		2020-07-06T11:43:57Z	
2.10.1-RC11-RC9-RC9	docker-info	2020-07-06T11:43:57Z	
2.10.1-RC8		2020-07-06T06:14:19Z	
2.10.1-RC8	docker-info	2020-07-06T06:14:28Z	
2.10.2		2020-07-06T14:31:59Z	
2.10.2	docker-info	2020-07-06T14:32:00Z	
2.10.3		2020-07-08T11:41:39Z	
2.10.3	docker-info	2020-07-08T11:41:25Z	
2.10.4		2020-09-02T11:15:22Z	
2.10.4	docker-info	2020-09-02T11:15:22Z	
2.10.4-RC1		2020-09-01T18:40:00Z	
2.10.4-RC1	docker-info	2020-09-01T18:40:03Z	
2.10.5		2020-09-03T13:49:35Z	
2.10.5	docker-info	2020-09-03T13:49:41Z	
2.4.1		2018-11-09T11:37:40Z	
2.4.1	docker-info	2018-11-09T11:37:16Z	
2.4.10		2019-01-15T14:00:26Z	
2.4.10	docker-info	2019-01-15T14:00:25Z	
2.4.11		2019-03-18T13:02:40Z	
2.4.11	docker-info	2019-03-18T13:02:17Z	
2.4.2		2018-11-16T15:54:20Z	
2.4.2	docker-info	2018-11-16T15:54:24Z	
