tools.jackson.core	allowed
com.erudika	rejected
com.github.oboehm	rejected
com.intrigsoft.prathya	rejected
com.io7m.montarre	rejected
com.limemojito.oss.standards	rejected
com.limemojito.oss.standards.development-test	rejected
fr.pilato.elasticsearch.injector	rejected
io.github.anmol023	rejected
io.github.ignf	rejected
io.github.shangtx	rejected
io.github.tansuasici	rejected
io.sapl	rejected
media.barney	rejected
net.thisptr	rejected
net.unit8.enkan	rejected
org.meeuw	rejected
org.opentripplanner	rejected
org.sonarsource.sonarlint.ls	rejected
ru.tinkoff.piapi	rejected
software.xdev.mockserver	rejected
tools.jackson.jr	rejected
