info.picocli	allowed
io.spicelabs	allowed
ai.h2o	blocked
ai.tegmentum.webassembly4j	blocked
be.atbash.runtime	blocked
biz.netcentric.security	blocked
ca.vanzyl.concord	blocked
ca.vanzyl.concord.ck8s	blocked
cn.ibizlab.plugin	blocked
co.l1x	blocked
com.aeontronix.enhanced-mule	blocked
com.aeontronix.enhancedmule	blocked
com.appland	blocked
com.arcadedb	blocked
com.atomgraph.etl.csv	blocked
com.austindoupnik.gnc4j	blocked
com.bioinceptionlabs	blocked
com.eventoframework	blocked
com.expediagroup.streamplatform	blocked
com.fathzer	blocked
com.frog-development.consul-populate	blocked
com.github.cafapi.util.flywayinstaller	blocked
com.github.crawler-commons	blocked
com.github.danshan	blocked
com.github.jobservice	blocked
com.github.nbbrd.sasquatch	blocked
com.github.nbbrd.sdmx-dl	blocked
com.github.ngeor	blocked
com.github.toolarium	blocked
com.github.yan-lang	blocked
com.gitlab.9lukas5	blocked
com.globalmentor	blocked
com.helger	blocked
com.instaclustr	blocked
com.jpmorgan.quorum	blocked
com.liferay.faces	blocked
com.log10x	blocked
com.mariosgavriil	blocked
com.muquit.libgpw	blocked
com.ninja-beans.crawler	blocked
com.nitorcreations	blocked
com.pessetto.origamismtp	blocked
com.redhat.engineering	blocked
com.salesforce.functions	blocked
com.soartech	blocked
com.tersesystems.blacklite	blocked
com.tngtech.keycloakmock	blocked
com.walmartlabs.concord	blocked
com.yelloowstone.nf2t	blocked
de.dagere.kieker	blocked
de.jpdigital	blocked
de.julielab	blocked
de.otto	blocked
de.splatgames.aether.datafixers	blocked
de.wenzlaff.twitmztransformer	blocked
dev.deploy4j	blocked
dev.jbang	blocked
dev.jora	blocked
dev.kgidwani	blocked
dev.lukebemish	blocked
dev.lukebemish.crochet	blocked
dev.prokop.crypto	blocked
dev.reactant	blocked
dk.mada.jaxrs	blocked
eu.stamp-project	blocked
eu.toop	blocked
fr.brouillard.oss	blocked
fr.inria.corese	blocked
fr.jmini.utils	blocked
hu.webarticum.holodb	blocked
hu.webarticum.miniconnect	blocked
hu.webarticum.miniconnect.client	blocked
io.alnovis	blocked
io.apiman	blocked
io.backpackcloud	blocked
io.dangernoodle	blocked
io.etcd	blocked
io.github.algomaster99	blocked
io.github.cdandoy	blocked
io.github.cvs0	blocked
io.github.davidwhitlock.cs410J.original	blocked
io.github.davisusanibar	blocked
io.github.fddi	blocked
io.github.forsyde	blocked
io.github.ivanstambuk	blocked
io.github.jervenbolleman	blocked
io.github.mdanish98.keycloakmock	blocked
io.github.mdaubie.coloroffilm	blocked
io.github.me1td0wn76	blocked
io.github.murfffi	blocked
io.github.panghy.lionrock	blocked
io.github.rygel	blocked
io.github.siddharth-mishra-28	blocked
io.github.sogis	blocked
io.github.tansuasici	blocked
io.github.yangziwen	blocked
io.guise	blocked
io.micronaut.starter	blocked
io.mongock	blocked
io.prestosql	blocked
io.quarkus	blocked
io.railflow.demo.cli	blocked
io.sealights.on-premise.agents	blocked
io.streamthoughts	blocked
io.substrait	blocked
io.trino	blocked
net.consensys.quorum.tessera	blocked
net.heberling.ismart	blocked
net.neoforged.jst	blocked
org.apache.camel.karavan	blocked
org.apache.grails.forge	blocked
org.apache.hadoop	blocked
org.apache.ozone	blocked
org.apache.pinot	blocked
org.apache.tika	blocked
org.apache.tinkerpop	blocked
org.apiaddicts.apitools.apigen	blocked
org.caseine	blocked
org.eclipse.edc	blocked
org.faktorips.runtimejpa	blocked
org.fcrepo.camel	blocked
org.geneontology.obographs	blocked
org.goots	blocked
org.grails.forge	blocked
org.hjug.refactorfirst.report	blocked
org.incenp	blocked
org.infinispan.images	blocked
org.inria.sacha.automaticRepair	blocked
org.jboss.pnc.bacon	blocked
org.jgroups	blocked
org.keycloak	blocked
org.kie	blocked
org.monarchinitiative.phenol	blocked
org.opencds.cqf.cql	blocked
org.opencds.cqf.cql.ls	blocked
org.openrewrite	blocked
org.pgpainless	blocked
org.primefaces	blocked
org.projectnessie	blocked
org.projectnessie.iceberg-catalog-migrator	blocked
org.rundeck.rd	blocked
org.sonarsource.sonarlint.core	blocked
ru.vyarus	blocked
ru.ydn	blocked
se.lindhen.qrgame	blocked
site.asm0dey	blocked
space.alnovis	blocked
tech.kronicle	blocked
technology.dice.open	blocked
xyz.ottr.lutra	blocked
