4.3.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.3.0/org.wso2.carbon.mediator.bam.config.ui-4.3.0.jar returned status 404
4.3.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.3.1/org.wso2.carbon.mediator.bam.config.ui-4.3.1.jar returned status 404
4.3.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.3.2/org.wso2.carbon.mediator.bam.config.ui-4.3.2.jar returned status 404
4.4.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.0/org.wso2.carbon.mediator.bam.config.ui-4.4.0.jar returned status 404
4.4.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.1/org.wso2.carbon.mediator.bam.config.ui-4.4.1.jar returned status 404
4.4.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.10/org.wso2.carbon.mediator.bam.config.ui-4.4.10.jar returned status 404
4.4.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.11/org.wso2.carbon.mediator.bam.config.ui-4.4.11.jar returned status 404
4.4.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.12/org.wso2.carbon.mediator.bam.config.ui-4.4.12.jar returned status 404
4.4.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.2/org.wso2.carbon.mediator.bam.config.ui-4.4.2.jar returned status 404
4.4.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.3/org.wso2.carbon.mediator.bam.config.ui-4.4.3.jar returned status 404
4.4.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bam.config.ui/4.4.4/org.wso2.carbon.mediator.bam.config.ui-4.4.4.jar returned status 404
