1.0.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/seon/streamsdk/streamsdk/1.0.0/streamsdk-1.0.0.jar returned status 404
1.1.0		2026-07-03T11:45:57Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/seon/streamsdk/streamsdk/1.1.0/streamsdk-1.1.0.jar returned status 404
