2.0.0	named	dev.struchkov	autoresponder	2022-04-28T22:13:22Z	2.0.0
2.0.1	named	dev.struchkov	autoresponder	2022-05-11T07:51:08Z	2.0.1
3.0.0	named	dev.struchkov	autoresponder	2022-06-26T19:45:23Z	3.0.0
3.1.0	named	dev.struchkov	autoresponder	2022-07-09T04:25:58Z	3.1.0
3.2.0	named	dev.struchkov	autoresponder	2022-07-15T07:29:33Z	3.2.0
3.3.0	named	dev.struchkov	autoresponder	2022-07-20T22:00:14Z	3.3.0
3.4.0	named	dev.struchkov	autoresponder	2022-07-26T05:55:56Z	3.4.0
3.5.0	named	dev.struchkov	autoresponder	2022-08-01T05:18:49Z	3.5.0
3.6.0	named	dev.struchkov	autoresponder	2022-08-02T04:43:01Z	3.6.0
3.6.1	named	dev.struchkov	autoresponder	2023-02-18T08:05:34Z	3.6.1
