0.0.36	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.35	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.34	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.33	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.32	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.31	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.30	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.29	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.28	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.27	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.26	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.25	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.24	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.23	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.22	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.21	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.20	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.19	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.18	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.17	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.16	named	com.github.nbbrd.java-io-util	java-io-xml-bind
0.0.15	named	com.github.nbbrd.java-io-util	java-io-xml-bind
