2023.4.0	named	org.nasdanika.html	app-model-drawio
2023.3.0	named	org.nasdanika.html	app-model-drawio
2023.2.2	named	org.nasdanika.html	app-model-drawio
2023.2.1	named	org.nasdanika.html	app-model-drawio
2023.2.0	named	org.nasdanika.html	app-model-drawio
2023.1.3	named	org.nasdanika.html	app-model-drawio
2023.1.2	named	org.nasdanika.html	app-model-drawio
2023.1.1	named	org.nasdanika.html	app-model-drawio
2023.1.0	named	org.nasdanika.html	app-model-drawio
2022.10.0	named	org.nasdanika.html	app-model-drawio
2022.9.0	named	org.nasdanika.html	app-model-drawio
