2.8	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.7	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.6	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.5	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.4	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.3	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.2	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.1	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
2.0	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
1.0	automatic	com.cosium.meta_configuration_spring_extension	meta-configuration-spring-extension-generator
