0.14.0	automatic	io.opentelemetry	opentelemetry-semconv	2021-01-13T07:50:09Z	
0.14.1	automatic	io.opentelemetry	opentelemetry-semconv	2021-01-13T19:03:07Z	
0.15.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-01-29T04:43:04Z	
0.16.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-02-09T04:12:36Z	
0.17.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-02-18T04:57:32Z	
0.17.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-02-19T06:39:20Z	
1.0.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-02-26T19:30:00Z	
1.0.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-03-11T07:33:53Z	
1.1.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-04-07T04:44:13Z	
1.2.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-05-07T15:43:40Z	
1.3.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-06-09T14:48:31Z	
1.4.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-07-09T14:45:58Z	
1.4.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-07-15T02:48:17Z	
1.5.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-08-13T05:39:21Z	
1.6.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-09-13T02:38:44Z	
1.7.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-10-08T15:42:29Z	
1.7.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-11-03T15:46:41Z	
1.9.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-11-12T04:26:41Z	
1.9.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2021-11-24T02:31:37Z	
1.10.0-alpha-rc.1	automatic	io.opentelemetry	opentelemetry-semconv	2021-12-10T06:52:15Z	
1.10.0-alpha-rc.2	automatic	io.opentelemetry	opentelemetry-semconv	2021-12-23T05:08:46Z	
1.10.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-01-07T05:51:37Z	
1.10.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-01-21T15:04:29Z	
1.11.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-02-04T18:14:37Z	
1.12.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-03-04T08:40:30Z	
1.13.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-04-08T19:11:53Z	
1.14.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-05-09T17:44:13Z	
1.15.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-06-10T16:02:28Z	
1.16.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-07-13T02:21:45Z	
1.17.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-08-12T16:53:43Z	
1.18.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-09-09T19:11:29Z	
1.19.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-10-07T14:30:39Z	
1.20.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-11-11T19:19:11Z	
1.20.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-11-15T20:23:27Z	
1.21.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2022-12-09T19:59:05Z	
1.22.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-01-06T15:12:53Z	
1.23.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-02-10T20:32:59Z	
1.23.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-02-15T20:40:21Z	
1.24.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-03-10T15:59:05Z	
1.25.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-04-07T14:44:52Z	
1.26.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-05-05T19:59:17Z	
1.27.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-06-09T16:58:15Z	
1.28.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-07-07T12:28:28Z	
1.29.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-08-11T16:20:16Z	
1.21.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2023-09-01T15:51:13Z	
1.30.0-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-09-08T16:34:04Z	
1.30.1-alpha	automatic	io.opentelemetry	opentelemetry-semconv	2023-09-11T16:05:46Z	
1.22.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2023-10-26T16:44:00Z	
1.23.1-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2023-11-21T23:39:21Z	
1.24.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2024-03-27T18:23:21Z	
1.25.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2024-04-08T22:20:31Z	
1.26.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2024-07-08T18:58:39Z	
1.27.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2024-08-20T19:00:45Z	
1.28.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2024-10-15T14:33:31Z	
1.29.0-alpha	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2024-12-19T00:27:43Z	
1.30.0-rc.1	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2025-01-27T20:38:53Z	
1.30.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2025-02-18T22:07:53Z	
1.31.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2025-04-01T19:00:15Z	
1.32.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2025-04-02T15:47:30Z	
1.34.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2025-06-10T16:29:13Z	
1.36.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2025-08-26T20:16:50Z	
1.37.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2025-08-27T19:35:36Z	
1.38.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2026-01-27T23:23:08Z	
1.39.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2026-01-28T17:23:22Z	
1.40.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2026-02-19T22:51:02Z	
1.41.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2026-04-30T17:30:56Z	
1.41.1	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2026-05-12T01:38:39Z	
1.42.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2026-06-16T16:19:52Z	
1.43.0	automatic	io.opentelemetry.semconv	opentelemetry-semconv	2026-07-09T00:03:31Z	
