6.0.0	named	io.github.canary-prism	minsweeper-java
5.3.0	named	io.github.canary-prism	minsweeper-java
5.2.1	named	io.github.canary-prism	minsweeper-java
5.2.0	named	io.github.canary-prism	minsweeper-java
5.1.2	named	io.github.canary-prism	minsweeper-java
5.1.1	named	io.github.canary-prism	minsweeper-java
5.1.0	named	io.github.canary-prism	minsweeper-java
5.0.1	named	io.github.canary-prism	minsweeper-java
5.0.0	named	io.github.canary-prism	minsweeper-java
4.0.0	named	io.github.canary-prism	minsweeper-java
3.0.2	named	io.github.canary-prism	minsweeper-java
3.0.0	named	io.github.canary-prism	minsweeper-java
2.0.3	named	io.github.canary-prism	minsweeper-java
2.0.2	named	io.github.canary-prism	minsweeper-java
2.0.1	named	io.github.canary-prism	minsweeper-java
2.0.0	named	io.github.canary-prism	minsweeper-java
1.1.2	named	io.github.canary-prism	minsweeper-java
1.1.0	named	io.github.canary-prism	minsweeper-java
1.0.0	named	io.github.canary-prism	minsweeper-java
