1.0.12		2017-06-14T17:21:17Z	
1.0.14		2017-06-15T06:15:09Z	
1.0.16		2017-06-15T07:00:27Z	
1.0.2		2017-03-31T20:19:19Z	
1.0.4		2017-04-01T06:59:25Z	
1.0.6		2017-04-01T07:25:07Z	
1.0.8		2017-04-01T09:06:22Z	
1.1.0		2018-05-05T17:05:40Z	
1.2.0		2018-05-28T09:11:29Z	
1.3.1		2018-05-29T13:02:39Z	
1.4.1		2018-05-30T08:47:44Z	
1.5.0		2018-06-11T12:26:56Z	
1.6.0		2018-06-16T07:58:51Z	
1.7.0		2018-06-16T17:51:55Z	
1.8.0		2018-06-18T14:36:13Z	
1.9.0		2018-06-19T11:23:04Z	
2.0.0		2018-11-10T11:06:45Z	
3.0.0		2019-03-09T06:44:09Z	
3.1.0		2019-06-26T08:31:27Z	
3.2.0		2019-08-14T07:34:53Z	
3.3.0		2019-09-07T20:07:31Z	
3.4.0		2020-01-25T08:34:28Z	
3.5.0		2020-02-01T04:21:18Z	
4.0.0		2020-02-26T20:32:04Z	
4.0.1		2020-02-27T13:35:53Z	
4.1.0		2021-06-26T12:42:30Z	
4.2.0		2021-07-02T07:05:39Z	
4.3.0		2021-07-03T07:47:36Z	
4.4.0		2021-07-03T08:04:43Z	
4.5.0		2021-07-04T09:02:38Z	
4.8.0		2021-09-25T07:04:06Z	
4.9.3		2021-10-22T06:13:56Z	
4.9.4		2022-01-27T06:21:47Z	
5.0.0		2022-01-31T07:13:06Z	
5.1.0		2022-02-07T07:34:44Z	
5.2.0		2022-03-10T06:43:47Z	
5.3.0		2022-03-19T06:09:46Z	
6.0.0		2022-03-23T06:20:07Z	
6.0.1		2022-03-23T06:25:56Z	
6.1.0		2022-06-11T04:10:46Z	
6.2.1		2022-09-03T04:19:23Z	
6.3.0		2022-11-16T19:40:31Z	
6.4.3		2022-12-08T06:46:53Z	
6.4.6		2022-12-08T06:52:24Z	
6.5.0		2023-07-08T17:45:14Z	
6.5.0-27		2023-02-14T20:24:59Z	
6.5.0-SNAPSHOT			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/ngeor/checkstyle-rules/6.5.0-SNAPSHOT/checkstyle-rules-6.5.0-SNAPSHOT.jar returned status 404
6.6.0		2023-08-12T08:06:12Z	
6.6.0-28		2023-02-14T20:31:29Z	
6.6.0-29		2023-03-19T10:27:38Z	
6.6.0-30		2023-05-18T18:46:16Z	
6.6.0-31		2023-06-19T07:40:13Z	
6.6.0-32		2023-06-26T11:16:46Z	
6.6.0-SNAPSHOT			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/ngeor/checkstyle-rules/6.6.0-SNAPSHOT/checkstyle-rules-6.6.0-SNAPSHOT.jar returned status 404
6.7.0		2024-01-23T17:13:32Z	
6.7.1		2024-01-26T14:47:20Z	
6.7.2		2024-01-28T19:41:54Z	
7.0.0		2024-02-17T10:54:47Z	
7.0.1		2025-02-06T14:43:07Z	
7.0.2		2025-11-15T13:31:52Z	
