1.2.100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.2.0	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.1.400	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.1.300	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.1.200	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.1.100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.1.0	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.1500	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.1400	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.1300	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.1200	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.1100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.1000	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.900	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.800	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.700	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.600	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.500	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.400	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.300	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.200	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
1.0.100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit5.runtime
