1.0	automatic	io.alapierre.crypto	digital-signature	2022-01-03T18:20:56Z	
1.1	automatic	io.alapierre.crypto	digital-signature	2022-01-22T19:32:42Z	
1.5	automatic	io.alapierre.crypto	digital-signature	2022-06-21T07:09:32Z	
1.6	automatic	io.alapierre.crypto	digital-signature	2022-11-15T16:02:56Z	
1.7	automatic	io.alapierre.crypto	digital-signature	2022-12-22T15:17:57Z	
1.9	automatic	io.alapierre.crypto	digital-signature	2023-01-27T13:02:56Z	
1.10	automatic	io.alapierre.crypto	digital-signature	2023-02-06T14:52:59Z	
1.11	automatic	io.alapierre.crypto	digital-signature	2023-02-13T08:28:33Z	
1.12	automatic	io.alapierre.crypto	digital-signature	2023-03-11T12:47:25Z	
1.13	automatic	io.alapierre.crypto	digital-signature	2023-08-23T09:16:16Z	
1.14	automatic	io.alapierre.crypto	digital-signature	2023-12-26T10:09:44Z	
1.15	automatic	io.alapierre.crypto	digital-signature	2024-01-02T08:12:50Z	
1.16	automatic	io.alapierre.crypto	digital-signature	2024-03-21T12:45:56Z	
1.17	automatic	io.alapierre.crypto	digital-signature	2024-12-23T07:28:52Z	
2.0.3	automatic	io.alapierre.crypto	digital-signature-xades	2025-10-21T11:52:57Z	
