0.18.0		2017-02-03T00:57:42Z	
0.18.0	jdkbundle	2017-02-03T00:57:50Z	
0.18.1		2017-02-03T23:18:28Z	
0.18.1	jdkbundle	2017-02-03T23:18:33Z	
0.18.2		2017-02-04T00:19:34Z	
0.18.2	jdkbundle	2017-02-04T00:19:33Z	
0.18.3		2017-02-04T00:44:10Z	
0.18.3	jdkbundle	2017-02-04T00:44:14Z	
0.18.4		2017-02-06T22:59:45Z	
0.18.4	jdkbundle	2017-02-06T22:59:49Z	
0.19.0		2017-02-20T21:22:20Z	
0.19.0	jdkbundle	2017-02-20T21:22:18Z	
1.0.0		2017-03-09T22:09:06Z	
1.0.0	jdkbundle	2017-03-09T22:09:13Z	
1.1.0		2017-04-17T21:58:33Z	
1.1.0	jdkbundle	2017-04-17T21:58:42Z	
1.1.1		2017-04-17T22:39:51Z	
1.1.1	jdkbundle	2017-04-17T22:39:50Z	
1.1.2		2017-04-19T15:41:43Z	
1.1.2	jdkbundle	2017-04-19T15:41:42Z	
1.2.0		2017-04-19T22:07:40Z	
1.2.0	jdkbundle	2017-04-19T22:07:45Z	
1.2.1		2017-06-15T23:00:38Z	
1.2.1	jdkbundle	2017-06-15T23:00:45Z	
1.2.2		2017-06-15T23:47:10Z	
1.2.2	jdkbundle	2017-06-15T23:47:16Z	
1.2.3		2017-06-16T00:12:31Z	
1.2.3	jdkbundle	2017-06-16T00:12:36Z	
1.2.4		2017-06-16T17:59:26Z	
1.2.4	jdkbundle	2017-06-16T17:59:32Z	
1.2.5		2017-06-18T19:15:16Z	
1.2.5	jdkbundle	2017-06-18T19:15:29Z	
1.3.0		2017-11-10T14:21:26Z	
1.3.0	jdkbundle	2017-11-10T14:21:41Z	
1.3.1		2018-04-19T15:41:38Z	
1.3.1	jdkbundle	2018-04-19T15:41:35Z	
1.4.0		2019-01-04T23:35:13Z	
1.4.0	jdkbundle	2019-01-04T23:35:24Z	
