0.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/xtf/parent/0.21/parent-0.21.jar returned status 404
0.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/xtf/parent/0.22/parent-0.22.jar returned status 404
0.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/xtf/parent/0.23/parent-0.23.jar returned status 404
