0.0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.11/fifi-auth-iosx64-0.0.11.jar returned status 404
0.0.11	metadata	2024-01-16T16:27:22Z	
0.0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.12/fifi-auth-iosx64-0.0.12.jar returned status 404
0.0.12	metadata	2024-01-22T15:28:10Z	
0.0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.13/fifi-auth-iosx64-0.0.13.jar returned status 404
0.0.13	metadata	2024-01-22T16:57:27Z	
0.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.14/fifi-auth-iosx64-0.0.14.jar returned status 404
0.0.14	metadata	2024-02-06T15:31:28Z	
0.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.15/fifi-auth-iosx64-0.0.15.jar returned status 404
0.0.15	metadata	2024-02-06T19:33:11Z	
0.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.16/fifi-auth-iosx64-0.0.16.jar returned status 404
0.0.16	metadata	2024-02-08T20:59:52Z	
0.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.17/fifi-auth-iosx64-0.0.17.jar returned status 404
0.0.17	metadata	2024-02-09T00:16:04Z	
0.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.18/fifi-auth-iosx64-0.0.18.jar returned status 404
0.0.18	metadata	2024-02-14T13:56:58Z	
0.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.19/fifi-auth-iosx64-0.0.19.jar returned status 404
0.0.19	metadata	2024-02-18T14:13:39Z	
0.0.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.20/fifi-auth-iosx64-0.0.20.jar returned status 404
0.0.20	metadata	2024-02-22T20:23:28Z	
0.0.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.21/fifi-auth-iosx64-0.0.21.jar returned status 404
0.0.21	metadata	2024-02-26T22:37:07Z	
0.0.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.23/fifi-auth-iosx64-0.0.23.jar returned status 404
0.0.23	metadata	2024-03-20T21:25:21Z	
0.0.24			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.24/fifi-auth-iosx64-0.0.24.jar returned status 404
0.0.24	metadata	2024-04-16T20:34:23Z	
0.0.25			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.25/fifi-auth-iosx64-0.0.25.jar returned status 404
0.0.25	metadata	2024-04-24T22:18:24Z	
0.0.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.26/fifi-auth-iosx64-0.0.26.jar returned status 404
0.0.26	metadata	2024-05-29T22:19:06Z	
0.0.27			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.27/fifi-auth-iosx64-0.0.27.jar returned status 404
0.0.27	metadata	2024-06-03T23:20:40Z	
0.0.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.28/fifi-auth-iosx64-0.0.28.jar returned status 404
0.0.28	metadata	2024-06-03T23:41:10Z	
0.0.29			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.29/fifi-auth-iosx64-0.0.29.jar returned status 404
0.0.29	metadata	2024-07-02T17:10:59Z	
0.0.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.30/fifi-auth-iosx64-0.0.30.jar returned status 404
0.0.30	metadata	2024-11-04T19:44:04Z	
0.0.31			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.31/fifi-auth-iosx64-0.0.31.jar returned status 404
0.0.31	metadata	2025-01-13T22:45:27Z	
0.0.32			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.32/fifi-auth-iosx64-0.0.32.jar returned status 404
0.0.32	metadata	2025-04-02T19:16:21Z	
0.0.34			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.34/fifi-auth-iosx64-0.0.34.jar returned status 404
0.0.34	metadata	2025-04-08T14:22:54Z	
0.0.35			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.35/fifi-auth-iosx64-0.0.35.jar returned status 404
0.0.35	metadata	2025-04-08T20:52:00Z	
0.0.36			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.36/fifi-auth-iosx64-0.0.36.jar returned status 404
0.0.36	metadata	2025-04-09T14:55:23Z	
0.0.37			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.37/fifi-auth-iosx64-0.0.37.jar returned status 404
0.0.37	metadata	2025-09-19T20:17:25Z	
0.0.38			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/paoapps/fifi/fifi-auth-iosx64/0.0.38/fifi-auth-iosx64-0.0.38.jar returned status 404
0.0.38	metadata	2025-09-24T20:06:56Z	
