2025.10.0	named	org.nasdanika.ai	http	2025-10-12T09:55:06Z	2025.10.0
2025.12.0	named	org.nasdanika.ai	http	2025-12-11T08:53:56Z	2025.12.0
2026.2.0	named	org.nasdanika.ai	http	2026-03-04T15:27:53Z	2026.2.0
