0.14.0		2022-12-13T09:03:36Z	
0.14.0	with-dependencies	2022-12-13T09:03:35Z	
0.14.1		2022-12-16T13:16:02Z	
0.14.1	with-dependencies	2022-12-16T13:16:09Z	
0.14.2		2022-12-21T16:59:14Z	
0.14.2	with-dependencies	2022-12-21T16:59:27Z	
0.15.0		2023-01-12T14:35:32Z	
0.15.0	with-dependencies	2023-01-12T14:35:08Z	
0.16.0		2023-02-13T16:23:17Z	
0.16.0	with-dependencies	2023-02-13T16:22:42Z	
0.16.1		2023-02-23T17:34:17Z	
0.16.1	with-dependencies	2023-02-23T17:34:21Z	
0.17.0		2023-03-13T16:47:10Z	
0.17.0	with-dependencies	2023-03-13T16:47:14Z	
0.17.0-alpha6		2023-03-09T17:16:54Z	
0.17.0-alpha6	with-dependencies	2023-03-09T17:16:17Z	
0.17.1		2023-03-17T11:18:01Z	
0.17.1	with-dependencies	2023-03-17T11:17:58Z	
0.18.0		2023-04-10T09:17:03Z	
0.18.0	with-dependencies	2023-04-10T09:17:19Z	
0.18.0-alpha1		2023-04-03T13:48:46Z	
0.18.0-alpha1	with-dependencies	2023-04-03T13:48:48Z	
0.18.0-alpha2		2023-04-04T12:06:30Z	
0.18.0-alpha2	with-dependencies	2023-04-04T12:06:40Z	
0.18.0-alpha3		2023-04-05T07:31:13Z	
0.18.0-alpha3	with-dependencies	2023-04-05T07:31:04Z	
0.18.0-alpha4		2023-04-05T16:32:39Z	
0.18.0-alpha4	with-dependencies	2023-04-05T16:32:36Z	
0.18.0-alpha5		2023-04-06T12:07:07Z	
0.18.0-alpha5	with-dependencies	2023-04-06T12:07:20Z	
0.18.1		2023-04-13T12:47:04Z	
0.18.1	with-dependencies	2023-04-13T12:47:18Z	
0.18.1-rc1		2023-04-13T12:06:23Z	
0.18.1-rc1	with-dependencies	2023-04-13T12:06:21Z	
0.18.2		2023-04-18T13:09:30Z	
0.18.2	with-dependencies	2023-04-18T13:09:29Z	
0.19.0		2023-05-09T07:07:11Z	
0.19.0	with-dependencies	2023-05-09T07:07:24Z	
0.19.0-alpha1		2023-05-04T09:41:10Z	
0.19.0-alpha1	with-dependencies	2023-05-04T09:41:19Z	
0.19.0-rc1		2023-04-26T09:52:30Z	
0.19.0-rc1	with-dependencies	2023-04-26T09:51:57Z	
0.19.0-rc2		2023-04-26T16:53:49Z	
0.19.0-rc2	with-dependencies	2023-04-26T16:53:42Z	
0.19.0-rc3		2023-05-03T13:18:39Z	
0.19.0-rc3	with-dependencies	2023-05-03T13:16:39Z	
0.19.0-rc4		2023-05-04T07:28:25Z	
0.19.0-rc4	with-dependencies	2023-05-04T07:28:13Z	
0.19.0-rc5		2023-05-04T15:30:22Z	
0.19.0-rc5	with-dependencies	2023-05-04T15:30:28Z	
0.19.0-rc6		2023-05-08T09:45:55Z	
0.19.0-rc6	with-dependencies	2023-05-08T09:45:56Z	
0.19.0-rc7		2023-05-08T16:39:38Z	
0.19.0-rc7	with-dependencies	2023-05-08T16:40:13Z	
0.19.1		2023-05-10T15:45:39Z	
0.19.1	with-dependencies	2023-05-10T15:46:00Z	
0.19.2		2023-05-12T10:19:26Z	
0.19.2	with-dependencies	2023-05-12T10:18:37Z	
0.20.0		2023-06-12T09:37:17Z	
0.20.0	with-dependencies	2023-06-12T09:37:21Z	
0.20.0-alpha1		2023-06-01T10:25:17Z	
0.20.0-alpha1	with-dependencies	2023-06-01T10:24:57Z	
0.20.0-alpha2		2023-06-02T10:50:01Z	
0.20.0-alpha2	with-dependencies	2023-06-02T10:50:27Z	
0.20.0-alpha3		2023-06-05T09:43:14Z	
0.20.0-alpha3	with-dependencies	2023-06-05T09:42:49Z	
0.20.2		2023-06-13T13:59:51Z	
0.20.2	with-dependencies	2023-06-13T14:00:22Z	
0.20.3		2023-07-03T09:22:28Z	
0.20.3	with-dependencies	2023-07-03T09:22:18Z	
0.21.0		2023-07-11T10:45:37Z	
0.21.0	with-dependencies	2023-07-11T10:45:43Z	
0.21.1		2023-07-11T16:17:23Z	
0.21.1	with-dependencies	2023-07-11T16:17:29Z	
0.21.2		2023-07-12T09:44:24Z	
0.21.2	with-dependencies	2023-07-12T09:44:18Z	
0.21.3		2023-07-12T13:10:44Z	
0.21.3	with-dependencies	2023-07-12T13:10:57Z	
0.21.4		2023-07-28T14:05:55Z	
0.21.4	with-dependencies	2023-07-28T14:06:03Z	
0.22.0		2023-08-07T15:17:56Z	
0.22.0	with-dependencies	2023-08-07T15:17:49Z	
0.22.0-alpha2		2023-08-03T13:09:18Z	
0.22.0-alpha2	with-dependencies	2023-08-03T13:09:23Z	
0.22.1		2023-08-10T15:53:52Z	
0.22.1	with-dependencies	2023-08-10T15:53:59Z	
0.23.0		2023-09-12T11:05:26Z	
0.23.0	with-dependencies	2023-09-12T11:06:39Z	
0.23.0-alpha1-avro		2023-08-14T16:20:30Z	
0.23.0-alpha1-avro	with-dependencies	2023-08-14T16:20:45Z	
0.3.0		2022-09-29T09:33:37Z	
0.3.0	with-dependencies	2022-09-29T09:33:37Z	
0.3.0-rc1		2022-09-27T13:37:52Z	
0.3.0-rc1	with-dependencies	2022-09-27T13:37:53Z	
