0.0.24		2026-09-12T12:24:33Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/yuroyami/kiteplayer-audioviz-iossimulatorarm64/0.0.24/kiteplayer-audioviz-iossimulatorarm64-0.0.24.jar returned status 404
0.0.24	metadata	2026-09-12T12:24:36Z	
