1.31			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clickntap/stripecube/1.31/stripecube-1.31.jar returned status 404
1.32		2015-03-09T03:55:56Z	
1.33		2015-03-13T18:09:34Z	
1.34		2015-03-13T18:25:07Z	
1.35		2015-03-26T16:26:25Z	
1.36		2015-05-04T15:57:28Z	
1.37		2015-05-19T09:50:54Z	
1.38		2015-05-19T10:16:59Z	
1.39		2015-05-19T10:25:01Z	
1.40		2015-05-21T11:27:56Z	
1.42		2016-07-19T15:26:34Z	
1.43		2016-07-19T15:42:56Z	
1.44		2016-07-28T14:14:19Z	
1.45		2017-03-02T04:49:04Z	
