2023.9.0	named	org.nasdanika.models.ecore	processors-doc	2023-09-04T16:48:16Z	2023.9.0
2023.9.1	named	org.nasdanika.models.ecore	processors-doc	2023-09-10T19:12:45Z	2023.9.1
2023.9.2	named	org.nasdanika.models.ecore	processors-doc	2023-09-17T19:02:55Z	2023.9.2
2023.10.0	named	org.nasdanika.models.ecore	processors-doc	2023-10-18T18:51:42Z	2023.10.0
2023.12.0	named	org.nasdanika.models.ecore	processors-doc	2023-12-04T01:43:59Z	2023.12.0
2023.12.1	named	org.nasdanika.models.ecore	processors-doc	2023-12-27T20:25:14Z	2023.12.1
2024.1.0	named	org.nasdanika.models.ecore	processors-doc	2024-01-28T13:47:10Z	2024.1.0
2024.3.0	named	org.nasdanika.models.ecore	processors-doc	2024-03-11T02:55:23Z	2024.3.0
2024.4.0	named	org.nasdanika.models.ecore	processors-doc	2024-04-09T14:39:37Z	2024.4.0
2024.5.0	named	org.nasdanika.models.ecore	processors-doc	2024-05-11T13:08:29Z	2024.5.0
2024.5.1	named	org.nasdanika.models.ecore	processors-doc	2024-05-30T12:45:04Z	2024.5.1
2024.6.0	named	org.nasdanika.models.ecore	processors-doc	2024-06-23T16:20:32Z	2024.6.0
2024.7.0	named	org.nasdanika.models.ecore	processors-doc	2024-07-06T22:59:05Z	2024.7.0
2024.7.1	named	org.nasdanika.models.ecore	processors-doc	2024-07-23T16:21:23Z	2024.7.1
2024.8.0	named	org.nasdanika.models.ecore	processors-doc	2024-08-28T19:18:11Z	2024.8.0
2024.10.0	named	org.nasdanika.models.ecore	processors-doc	2024-10-13T14:45:57Z	2024.10.0
2024.11.0	named	org.nasdanika.models.ecore	processors-doc	2024-12-02T00:19:42Z	2024.11.0
2024.12.0	named	org.nasdanika.models.ecore	processors-doc	2024-12-30T14:38:27Z	2024.12.0
2025.1.0	named	org.nasdanika.models.ecore	processors-doc	2025-01-28T02:35:33Z	2025.1.0
2025.2.0	named	org.nasdanika.models.ecore	processors-doc	2025-02-27T23:04:35Z	2025.2.0
2025.3.0	named	org.nasdanika.models.ecore	processors-doc	2025-03-30T04:25:26Z	2025.3.0
2025.4.0	named	org.nasdanika.models.ecore	processors-doc	2025-04-20T15:49:04Z	2025.4.0
2025.5.0	named	org.nasdanika.models.ecore	processors-doc	2025-05-19T19:33:16Z	2025.5.0
2025.6.0	named	org.nasdanika.models.ecore	processors-doc	2025-06-17T14:48:13Z	2025.6.0
2025.7.0	named	org.nasdanika.models.ecore	processors-doc	2025-07-28T17:46:22Z	2025.7.0
2025.10.0	named	org.nasdanika.models.ecore	processors-doc	2025-10-12T09:16:22Z	2025.10.0
2025.12.0	named	org.nasdanika.models.ecore	processors-doc	2025-12-11T08:02:08Z	2025.12.0
2026.2.0	named	org.nasdanika.models.ecore	processors-doc	2026-03-03T17:24:13Z	2026.2.0
2026.6.0	named	org.nasdanika.models.ecore	processors-doc	2026-06-30T15:32:44Z	2026.6.0
