1.3.100	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.3.0	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.700	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.600	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.500	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.400	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.300	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.200	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.100	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.2.0	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.1.100	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.1.0	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.0.600	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.0.500	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.0.400	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.0.300	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.0.200	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
1.0.100	automatic	org.eclipse.platform	org.eclipse.tools.layout.spy
