0.0.102		2021-02-14T16:47:52Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.102/maven-project-info-reports-0.0.102.jar returned status 404
0.0.105		2021-08-12T22:26:47Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.105/maven-project-info-reports-0.0.105.jar returned status 404
0.0.109		2021-08-14T21:57:39Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.109/maven-project-info-reports-0.0.109.jar returned status 404
0.0.112		2021-08-18T00:21:27Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.112/maven-project-info-reports-0.0.112.jar returned status 404
0.0.115		2021-08-27T00:33:48Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.115/maven-project-info-reports-0.0.115.jar returned status 404
0.0.122		2022-03-27T00:56:07Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.122/maven-project-info-reports-0.0.122.jar returned status 404
0.0.125		2022-03-27T01:27:08Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.125/maven-project-info-reports-0.0.125.jar returned status 404
0.0.128		2022-03-27T03:57:54Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.128/maven-project-info-reports-0.0.128.jar returned status 404
0.0.131		2022-03-27T13:36:49Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.131/maven-project-info-reports-0.0.131.jar returned status 404
0.0.135		2022-05-06T15:37:00Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.135/maven-project-info-reports-0.0.135.jar returned status 404
0.0.138		2022-05-07T20:22:52Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.138/maven-project-info-reports-0.0.138.jar returned status 404
0.0.141		2022-05-07T20:45:20Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.141/maven-project-info-reports-0.0.141.jar returned status 404
0.0.144		2022-05-07T23:05:41Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.144/maven-project-info-reports-0.0.144.jar returned status 404
0.0.147		2022-07-05T19:30:59Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.147/maven-project-info-reports-0.0.147.jar returned status 404
0.0.15		2020-03-10T23:16:57Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.15/maven-project-info-reports-0.0.15.jar returned status 404
0.0.153		2023-01-23T19:15:24Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.153/maven-project-info-reports-0.0.153.jar returned status 404
0.0.156		2023-01-23T20:09:07Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.156/maven-project-info-reports-0.0.156.jar returned status 404
0.0.19		2020-03-11T03:08:43Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.19/maven-project-info-reports-0.0.19.jar returned status 404
0.0.23		2020-06-04T02:34:31Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/lasmanis/maven/tiles/maven-project-info-reports/0.0.23/maven-project-info-reports-0.0.23.jar returned status 404
