1.0		2009-11-22T17:48:35Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/codehaus/mojo/signature/java16/1.0/java16-1.0.jar returned status 404
1.1		2013-03-18T22:33:30Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/codehaus/mojo/signature/java16/1.1/java16-1.1.jar returned status 404
