6.0.0.Alpha3	io.quarkus.http	quarkus-http-websocket-vertx	6.0.0.Alpha3
5.5.0	io.quarkus.http	quarkus-http-websocket-vertx	5.5.0
5.4.0	io.quarkus.http	quarkus-http-websocket-vertx	5.4.0
