0.18.72	named	is.codion	codion-dbms-derby
0.18.71	named	is.codion	codion-dbms-derby
0.18.70	named	is.codion	codion-dbms-derby
0.18.69	named	is.codion	codion-dbms-derby
0.18.68	named	is.codion	codion-dbms-derby
0.18.67	named	is.codion	codion-dbms-derby
0.18.66	named	is.codion	codion-dbms-derby
0.18.65	named	is.codion	codion-dbms-derby
0.18.64	named	is.codion	codion-dbms-derby
0.18.63	named	is.codion	codion-dbms-derby
0.18.62	named	is.codion	codion-dbms-derby
0.18.61	named	is.codion	codion-dbms-derby
0.18.60	named	is.codion	codion-dbms-derby
0.18.59	named	is.codion	codion-dbms-derby
0.18.58	named	is.codion	codion-dbms-derby
0.18.57	named	is.codion	codion-dbms-derby
0.18.56	named	is.codion	codion-dbms-derby
0.18.55	named	is.codion	codion-dbms-derby
0.18.54	named	is.codion	codion-dbms-derby
0.18.53	named	is.codion	codion-dbms-derby
0.18.52	named	is.codion	codion-dbms-derby
0.18.51	named	is.codion	codion-dbms-derby
0.18.50	named	is.codion	codion-dbms-derby
0.18.49	named	is.codion	codion-dbms-derby
0.18.48	named	is.codion	codion-dbms-derby
0.18.47	named	is.codion	codion-dbms-derby
0.18.46	named	is.codion	codion-dbms-derby
0.18.45	named	is.codion	codion-dbms-derby
0.18.44	named	is.codion	codion-dbms-derby
0.18.43	named	is.codion	codion-dbms-derby
0.18.42	named	is.codion	codion-dbms-derby
0.18.41	named	is.codion	codion-dbms-derby
0.18.40	named	is.codion	codion-dbms-derby
0.18.39	named	is.codion	codion-dbms-derby
0.18.38	named	is.codion	codion-dbms-derby
0.18.34	named	is.codion	codion-dbms-derby
0.18.33	named	is.codion	codion-dbms-derby
0.18.32	named	is.codion	codion-dbms-derby
0.18.31	named	is.codion	codion-dbms-derby
0.18.30	named	is.codion	codion-dbms-derby
0.18.29	named	is.codion	codion-dbms-derby
0.18.28	named	is.codion	codion-dbms-derby
0.18.27	named	is.codion	codion-dbms-derby
0.18.26	named	is.codion	codion-dbms-derby
0.18.25	named	is.codion	codion-dbms-derby
0.18.24	named	is.codion	codion-dbms-derby
0.18.23	named	is.codion	codion-dbms-derby
0.18.22	named	is.codion	codion-dbms-derby
0.18.21	named	is.codion	codion-dbms-derby
0.18.20	named	is.codion	codion-dbms-derby
0.18.19	named	is.codion	codion-dbms-derby
0.18.18	named	is.codion	codion-dbms-derby
0.18.17	named	is.codion	codion-dbms-derby
0.18.16	named	is.codion	codion-dbms-derby
0.18.15	named	is.codion	codion-dbms-derby
0.18.14	named	is.codion	codion-dbms-derby
0.18.13	named	is.codion	codion-dbms-derby
0.18.12	named	is.codion	codion-dbms-derby
0.18.11	named	is.codion	codion-dbms-derby
0.18.10	named	is.codion	codion-dbms-derby
0.18.9	named	is.codion	codion-dbms-derby
0.18.8	named	is.codion	codion-dbms-derby
0.18.7	named	is.codion	codion-dbms-derby
0.18.6	named	is.codion	codion-dbms-derby
0.18.5	named	is.codion	codion-dbms-derby
0.18.4	named	is.codion	codion-dbms-derby
0.18.3	named	is.codion	codion-dbms-derby
0.18.2	named	is.codion	codion-dbms-derby
0.18.1	named	is.codion	codion-dbms-derby
0.18.0	named	is.codion	codion-dbms-derby
0.17.43	named	is.codion	codion-dbms-derby
0.17.42	named	is.codion	codion-dbms-derby
0.17.41	named	is.codion	codion-dbms-derby
0.17.40	named	is.codion	codion-dbms-derby
0.17.39	named	is.codion	codion-dbms-derby
0.17.38	named	is.codion	codion-dbms-derby
0.17.37	named	is.codion	codion-dbms-derby
0.17.36	named	is.codion	codion-dbms-derby
0.17.35	named	is.codion	codion-dbms-derby
0.17.34	named	is.codion	codion-dbms-derby
0.17.33	named	is.codion	codion-dbms-derby
0.17.32	named	is.codion	codion-dbms-derby
0.17.31	named	is.codion	codion-dbms-derby
0.17.30	named	is.codion	codion-dbms-derby
0.17.29	named	is.codion	codion-dbms-derby
0.17.28	named	is.codion	codion-dbms-derby
0.17.27	named	is.codion	codion-dbms-derby
0.17.26	named	is.codion	codion-dbms-derby
0.17.25	named	is.codion	codion-dbms-derby
0.17.24	named	is.codion	codion-dbms-derby
0.17.23	named	is.codion	codion-dbms-derby
0.17.22	named	is.codion	codion-dbms-derby
0.17.21	named	is.codion	codion-dbms-derby
0.17.20	named	is.codion	codion-dbms-derby
0.17.19	named	is.codion	codion-dbms-derby
0.17.18	named	is.codion	codion-dbms-derby
0.17.17	named	is.codion	codion-dbms-derby
