1.0.0		2016-11-14T23:09:06Z	
1.0.0.CR7		2016-08-04T00:55:14Z	
1.0.0.CR8		2016-10-05T13:31:34Z	
1.0.1		2016-12-20T22:33:59Z	
1.0.2		2017-01-30T12:10:18Z	
1.0.3		2017-02-14T13:55:00Z	
1.1.0		2017-03-25T20:13:28Z	
1.1.1		2017-04-29T02:58:15Z	
1.1.2		2017-05-26T13:40:14Z	
1.1.3		2017-06-19T00:28:21Z	
1.2.0		2017-10-24T00:33:56Z	
1.2.1		2017-10-29T23:01:17Z	
1.2.2		2017-11-06T22:11:52Z	
1.2.3		2017-11-13T21:44:47Z	
1.3.0		2018-02-21T23:40:50Z	
1.4.0		2018-06-01T17:47:35Z	
1.4.1		2018-06-21T15:53:33Z	
1.5.0		2018-07-16T16:21:20Z	
1.5.1		2018-08-24T19:04:33Z	
1.6.0		2019-02-11T16:06:34Z	
1.6.1		2019-06-02T21:11:36Z	
1.6.2		2019-06-05T18:20:41Z	
1.6.3		2019-07-16T15:34:26Z	
1.6.4		2019-08-27T00:39:22Z	
1.6.5		2019-11-26T03:41:34Z	
1.6.6		2019-12-12T18:50:12Z	
1.6.7		2020-05-10T23:52:19Z	
1.6.8		2020-07-28T17:07:33Z	
1.6.9		2021-07-19T01:19:25Z	
