com.alibaba.ververica	allowed
org.apache.commons	allowed
cloud.piranha.dist	blocked
com.ascentstream.pulsar	blocked
com.clickhouse	blocked
com.github.broadinstitute	blocked
com.github.samtools	blocked
com.google.cloud.spark	blocked
com.guicedee.services	blocked
com.jlpka	blocked
com.jlpka.langidentify	blocked
com.marklogic	blocked
com.mobidevelop.robovm	blocked
com.sonatype.clm	blocked
com.theartos	blocked
dev.monosoul.jooq	blocked
io.acryl	blocked
io.bdeploy	blocked
io.codechicken	blocked
io.github.1tchy.java9modular.org.apache.commons	blocked
io.github.trethore	blocked
io.kestra.plugin	blocked
io.streamnative	blocked
io.telicent.public	blocked
me.bechberger	blocked
net.sf.xsd2pgschema	blocked
org.apache.beam	blocked
org.apache.druid.extensions	blocked
org.apache.flink	blocked
org.apache.grails	blocked
org.apache.jena	blocked
org.apache.parquet	blocked
org.apache.pinot	blocked
org.apache.pulsar	blocked
org.apache.syncope.fit	blocked
org.eclipse.tahu	blocked
org.grails	blocked
org.onebusaway	blocked
org.sonarsource.javascript	blocked
