1.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jomc/jomc-pom/1.0/jomc-pom-1.0.jar returned status 404
1.0	project	2016-04-04T16:16:47Z	
1.0	site	2016-04-04T16:16:59Z	
1.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jomc/jomc-pom/1.1/jomc-pom-1.1.jar returned status 404
1.1	project	2016-04-04T23:03:01Z	
1.1	site	2016-04-04T23:03:07Z	
1.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jomc/jomc-pom/1.2/jomc-pom-1.2.jar returned status 404
1.2	project	2016-04-15T19:30:00Z	
1.2	site	2016-04-15T19:30:06Z	
1.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jomc/jomc-pom/1.3/jomc-pom-1.3.jar returned status 404
1.3	project	2016-04-24T10:29:43Z	
1.3	site	2016-04-24T10:29:49Z	
1.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jomc/jomc-pom/1.4/jomc-pom-1.4.jar returned status 404
1.4	project	2016-08-15T18:46:57Z	
1.4	site	2016-08-15T18:47:00Z	
1.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jomc/jomc-pom/1.5/jomc-pom-1.5.jar returned status 404
1.5	project	2016-08-31T22:11:43Z	
1.5	site	2016-08-31T22:11:46Z	
1.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jomc/jomc-pom/1.6/jomc-pom-1.6.jar returned status 404
1.6	project	2016-09-04T00:20:48Z	
1.6	site	2016-09-04T00:20:53Z	
