0.185	org.reaktivity	nukleus-tls	0.185
0.184	org.reaktivity	nukleus-tls	0.184
0.183	org.reaktivity	nukleus-tls	0.183
0.182	org.reaktivity	nukleus-tls	0.182
0.181	org.reaktivity	nukleus-tls	0.181
0.180	org.reaktivity	nukleus-tls	0.180
0.179	org.reaktivity	nukleus-tls	0.179
0.178	org.reaktivity	nukleus-tls	0.178
0.177	org.reaktivity	nukleus-tls	0.177
0.176	org.reaktivity	nukleus-tls	0.176
0.175	org.reaktivity	nukleus-tls	0.175
0.174	org.reaktivity	nukleus-tls	0.174
0.173	org.reaktivity	nukleus-tls	0.173
