1.4		2025-09-10T15:59:36Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sta-soft/runit/1.4/runit-1.4.jar returned status 404
1.5		2026-06-27T16:50:35Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sta-soft/runit/1.5/runit-1.5.jar returned status 404
