0.127.36	named	com.google.cloud	google-cloud-nio
0.127.35	named	com.google.cloud	google-cloud-nio
0.127.34	named	com.google.cloud	google-cloud-nio
0.127.33	named	com.google.cloud	google-cloud-nio
0.127.32	named	com.google.cloud	google-cloud-nio
0.127.31	named	com.google.cloud	google-cloud-nio
0.127.30	named	com.google.cloud	google-cloud-nio
0.127.29	named	com.google.cloud	google-cloud-nio
0.127.28	named	com.google.cloud	google-cloud-nio
0.127.27	named	com.google.cloud	google-cloud-nio
0.127.26	named	com.google.cloud	google-cloud-nio
0.127.25	named	com.google.cloud	google-cloud-nio
0.127.24	named	com.google.cloud	google-cloud-nio
0.127.23	named	com.google.cloud	google-cloud-nio
0.127.22	named	com.google.cloud	google-cloud-nio
0.127.21	named	com.google.cloud	google-cloud-nio
0.127.20	named	com.google.cloud	google-cloud-nio
0.127.19	named	com.google.cloud	google-cloud-nio
0.127.18	named	com.google.cloud	google-cloud-nio
0.127.17	named	com.google.cloud	google-cloud-nio
0.127.16	named	com.google.cloud	google-cloud-nio
0.127.15	named	com.google.cloud	google-cloud-nio
0.1.0	named	com.google.cloud	google-cloud-bigtable-jdbc
