1.6.10	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2023-11-12T21:19:39Z	
1.6.11	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2024-01-10T21:59:12Z	
1.6.12	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2024-08-02T18:04:16Z	
1.6.13	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2024-11-04T15:55:58Z	
1.6.14	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2024-11-06T13:07:05Z	
1.6.15	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2025-03-27T17:15:30Z	
1.6.16	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2025-07-10T21:10:27Z	
1.6.17	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2025-09-03T11:43:38Z	
1.6.18	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2026-02-01T21:02:45Z	
1.6.19	automatic	com.blazebit	blaze-persistence-archetype-deltaspike-data-sample	2026-07-26T02:05:12Z	
