com.google.code.gson	allowed
ai.bareun.tagger	blocked
ai.chronon	blocked
ai.h2o	blocked
ai.starlake	blocked
ai.whylabs	blocked
be.ugent.idlab.knows	blocked
ca.corbett	blocked
ch.turic	blocked
cloud.prefab	blocked
cn.majingjing	blocked
cn.powernukkitx	blocked
cn.signit.sdk	blocked
cn.urora.plugin.agency	blocked
cn.ymatrix	blocked
com.aceql	blocked
com.acxiom	blocked
com.adobe.aem.guides	blocked
com.alibaba.csp	blocked
com.alibaba.nacos	blocked
com.alibaba.polardbx	blocked
com.alibaba.ververica	blocked
com.alipay.myjava	blocked
com.aliyun	blocked
com.aliyun.dts	blocked
com.aliyun.openservices	blocked
com.aliyun.openservices.aiservice	blocked
com.amazon.emr	blocked
com.antgroup.tugraph	blocked
com.ascentstream.pulsar	blocked
com.atina-connection	blocked
com.atlan	blocked
com.atlassian.marketplace	blocked
com.avioconsulting.mule	blocked
com.ayfox.central	blocked
com.baidubce	blocked
com.bloock.sdk	blocked
com.blueapron	blocked
com.bytehide.shield	blocked
com.capitalone.dashboard	blocked
com.charlyghislain.keycloak	blocked
com.clickzetta	blocked
com.cloudofficeprint	blocked
com.codeflash	blocked
com.contentful.java	blocked
com.coralogix	blocked
com.cyberark	blocked
com.cyberark.conjur.api	blocked
com.databricks	blocked
com.datasonnet	blocked
com.dbvis	blocked
com.deque.html.axe-core	blocked
com.diozero	blocked
com.e6data	blocked
com.ebiznext	blocked
com.eed3si9n.remoteapis.shaded	blocked
com.enjin	blocked
com.epam.reportportal	blocked
com.exactpro.th2	blocked
com.exaroton	blocked
com.exasol	blocked
com.expediagroup.openworld.sdk	blocked
com.facebook.business.sdk	blocked
com.fluxninja.aperture	blocked
com.free-now.sauron.plugins	blocked
com.fullcontact.client	blocked
com.gemecosystem.gemjar	blocked
com.ghostchu.crowdin	blocked
com.gitee.dasikong	blocked
com.github.aquality-automation	blocked
com.github.bordertech.wcomponents	blocked
com.github.chrislusf	blocked
com.github.dinuta.estuary	blocked
com.github.diogosmendonca	blocked
com.github.estuaryoss	blocked
com.github.flank	blocked
com.github.gtriip.translation.opera	blocked
com.github.hi-fi	blocked
com.github.jelmerk	blocked
com.github.marketsquare	blocked
com.github.nalukit	blocked
com.github.pipauwel	blocked
com.github.playerforcehd	blocked
com.github.saikrishna321	blocked
com.github.shynixn.blockball	blocked
com.github.shynixn.petblocks	blocked
com.github.the-h-team	blocked
com.github.transbankdevelopers	blocked
com.github.vincentrussell	blocked
com.github.wechatpay-apiv3	blocked
com.github.yvasyliev	blocked
com.google.api	blocked
com.google.api-ads	blocked
com.google.appengine	blocked
com.google.cloud	blocked
com.google.cloud.bigdataoss	blocked
com.google.cloud.bigtable	blocked
com.google.cloud.broker	blocked
com.google.cloud.datalineage	blocked
com.google.cloud.flink	blocked
com.google.cloud.hive	blocked
com.google.cloud.opentelemetry	blocked
com.google.cloud.spark	blocked
com.google.cloud.spark.spanner	blocked
com.google.javascript	blocked
com.google.tsunami	blocked
com.google.zetasql	blocked
com.greensqa	blocked
com.gtajava	blocked
com.hazelcast	blocked
com.hazelcast.jet	blocked
com.helger.smp-mate	blocked
com.heronarts	blocked
com.hipoom.cli	blocked
com.huanmeng-qwq	blocked
com.ibm.cloud	blocked
com.ibm.jsonata4java	blocked
com.ibm.mdfromhtml	blocked
com.ibm.mdfromhtml.services	blocked
com.ibm.ta.sdk	blocked
com.ibm.watson	blocked
com.ibm.watson.developer_cloud	blocked
com.ibm.whitelistmasker	blocked
com.illtamer.infinite.bot	blocked
com.intergral.deep	blocked
com.ironcorelabs	blocked
com.j256.simple-schema-reg	blocked
com.javonet	blocked
com.jd.live	blocked
com.jkoolcloud.tnt4j.stream	blocked
com.jkoolcloud.tnt4j.streams	blocked
