1.0.0		2018-08-27T12:43:53Z	
1.0.1		2018-08-27T15:37:02Z	
1.0.10		2018-09-12T21:35:38Z	
1.0.11		2018-09-13T19:09:09Z	
1.0.12		2018-09-14T18:31:50Z	
1.0.13		2018-09-26T13:30:49Z	
1.0.14		2018-10-03T14:32:45Z	
1.0.15		2018-10-10T14:45:45Z	
1.0.16		2018-10-17T12:19:31Z	
1.0.17		2018-10-17T21:36:22Z	
1.0.18		2018-10-24T13:05:03Z	
1.0.19		2018-11-07T12:56:35Z	
1.0.2		2018-08-28T18:40:12Z	
1.0.20		2018-11-14T13:22:17Z	
1.0.21		2018-11-19T10:32:16Z	
1.0.22		2018-11-21T12:43:46Z	
1.0.23		2018-11-28T15:44:54Z	
1.0.24		2018-12-03T07:38:47Z	
1.0.25		2018-12-05T18:56:59Z	
1.0.26		2018-12-12T16:43:50Z	
1.0.27		2018-12-19T11:08:35Z	
1.0.28		2019-01-09T17:09:14Z	
1.0.29		2019-02-27T08:38:53Z	
1.0.3		2018-08-28T23:04:33Z	
1.0.30		2019-02-28T06:47:13Z	
1.0.31		2019-03-13T16:10:51Z	
1.0.32		2019-03-14T18:58:44Z	
1.0.33		2019-03-19T10:48:59Z	
1.0.34		2019-03-22T07:30:44Z	
1.0.35		2019-03-27T14:29:01Z	
1.0.36		2019-03-28T18:49:33Z	
1.0.37		2019-04-03T17:02:46Z	
1.0.38		2019-04-10T17:19:06Z	
1.0.39		2019-04-11T21:21:38Z	
1.0.4		2018-08-30T13:29:32Z	
1.0.40		2019-04-11T23:12:17Z	
1.0.41		2019-04-12T19:48:41Z	
1.0.42		2019-04-17T20:42:58Z	
1.0.43		2019-04-24T16:30:54Z	
1.0.44		2019-04-30T15:49:08Z	
1.0.45		2019-05-06T14:33:30Z	
1.0.46		2019-05-09T03:24:19Z	
1.0.47		2019-05-14T03:27:26Z	
1.0.48		2019-05-14T20:27:59Z	
1.0.49		2019-09-22T08:10:17Z	
1.0.5		2018-09-05T04:34:56Z	
1.0.50		2019-12-18T10:09:53Z	
1.0.51		2020-04-19T22:31:03Z	
1.0.52		2020-05-09T20:41:31Z	
1.0.53		2020-06-02T14:04:43Z	
1.0.54		2020-09-29T14:32:58Z	
1.0.55		2020-09-30T08:54:12Z	
1.0.56		2020-10-05T15:25:07Z	
1.0.57		2020-10-08T14:52:45Z	
1.0.58		2020-11-04T11:51:39Z	
1.0.59		2021-03-29T11:20:25Z	
1.0.6		2018-09-07T22:16:26Z	
1.0.60		2021-06-22T12:09:43Z	
1.0.61		2021-07-27T13:51:17Z	
1.0.62		2021-08-25T20:25:26Z	
1.0.63		2021-10-21T11:29:47Z	
1.0.7		2018-09-08T06:16:52Z	
1.0.8		2018-09-10T17:01:29Z	
1.0.9		2018-09-12T07:27:05Z	
