1.1.0.Beta1		2012-11-28T08:23:29Z	
1.1.0.Beta2		2012-12-17T13:10:46Z	
1.1.0.Beta3		2013-01-28T09:40:12Z	
1.1.0.Beta4		2013-02-25T13:44:21Z	
1.1.0.Beta5		2013-03-06T20:31:33Z	
1.1.0.Beta6		2013-03-14T19:13:32Z	
1.1.0.Beta7		2013-03-25T08:10:35Z	
1.1.0.Beta8		2013-04-01T15:13:29Z	
1.1.0.Beta9		2013-04-05T14:45:34Z	
1.1.0.CR1		2013-04-09T15:16:37Z	
1.1.0.CR2		2013-04-15T08:38:38Z	
1.1.0.CR3		2013-04-18T12:16:42Z	
1.1.0.Final		2013-04-24T06:26:53Z	
1.1.0.SP1		2013-05-07T10:05:00Z	
1.1.0.SP2		2013-05-16T10:55:14Z	
1.1.1.CR1		2013-08-22T12:57:35Z	
1.1.1.Final		2013-09-13T09:35:25Z	
1.1.2.Final		2013-10-21T13:18:47Z	
1.1.3.Final		2014-02-12T15:23:34Z	
1.1.4.Final		2014-06-18T13:44:08Z	
1.1.5.Final		2014-09-17T14:00:38Z	
1.1.6.Final		2015-05-07T10:29:35Z	
1.2.0.Beta1		2014-02-19T14:12:50Z	
1.2.0.CR1		2014-03-28T14:41:21Z	
1.2.0.Final		2014-04-11T09:46:41Z	
1.2.1.Final		2014-06-18T12:25:06Z	
1.2.10.Final		2016-08-09T11:13:34Z	
1.2.2.Final		2014-09-17T11:40:30Z	
1.2.3.Final		2014-10-24T13:56:23Z	
1.2.4.Final		2015-02-10T09:15:06Z	
1.2.5.Final		2015-05-18T10:57:12Z	
1.2.6.Final		2015-06-30T13:41:22Z	
1.2.6.SP1		2015-07-08T06:14:06Z	
1.2.6.SP2		2015-07-24T06:02:48Z	
1.2.7.Final		2015-09-07T11:33:21Z	
1.2.8.Final		2015-11-04T15:14:14Z	
1.2.9.Final		2016-05-03T13:57:29Z	
2.0.0.Alpha1		2014-11-25T09:56:17Z	
2.0.0.Alpha2		2015-05-13T06:56:51Z	
2.0.0.Alpha3		2015-07-29T11:43:39Z	
2.0.0.Alpha4		2015-07-31T10:49:59Z	
2.0.0.Alpha5		2015-08-19T08:41:25Z	
2.0.0.Alpha6		2015-11-25T07:34:19Z	
2.0.0.Alpha7		2016-04-25T13:47:03Z	
2.0.0.Alpha8		2016-08-30T14:32:28Z	
2.0.0.Alpha9		2016-12-07T16:15:24Z	
2.0.0.Beta1		2016-12-16T15:14:39Z	
2.0.0.CR1		2017-01-16T13:38:45Z	
2.0.0.Final		2017-05-11T06:57:08Z	
2.0.1.Final		2017-07-11T14:12:12Z	
2.0.2.Final		2017-07-27T08:03:22Z	
2.0.3.Final		2017-09-27T07:10:28Z	
2.0.4.Final		2018-03-22T08:51:23Z	
2.0.5.Final		2018-05-30T08:17:42Z	
2.0.5.SP1		2018-05-30T11:53:40Z	
