2.0.16	nl.praegus	toolchain-fitnesse-plugin	2.0.16
2.0.15	nl.praegus	toolchain-fitnesse-plugin	2.0.15
2.0.14	nl.praegus	toolchain-fitnesse-plugin	2.0.14
