com.airbnb.viaduct	allowed
org.jetbrains.kotlin	allowed
app.cash.backfila	blocked
app.cash.chronicler	blocked
cc.unitmesh	blocked
com.anifichadia.figstract	blocked
com.atlan	blocked
com.beeproduced	blocked
com.browserstack	blocked
com.felipebz.zpa	blocked
com.google.devtools.ksp	blocked
com.infomaniak.realm.kotlin	blocked
com.mazekine	blocked
com.pinterest	blocked
com.simprints.realm.kotlin	blocked
com.solapi	blocked
com.statsig	blocked
com.tksimeji	blocked
com.vjh0107.barcode	blocked
dev.gradienttim	blocked
gay.kanwi	blocked
hu.bme.mit.theta	blocked
io.deepmedia.tools.knee	blocked
io.edurt.datacap	blocked
io.github.abdullahkhan118	blocked
io.github.arcaneplugins	blocked
io.github.bluegroundltd	blocked
io.github.damirdenis-tudor	blocked
io.github.danbeldev	blocked
io.github.dreamvoid	blocked
io.github.flaxoos	blocked
io.github.flynndi	blocked
io.github.honkling.commando	blocked
io.github.ichizero	blocked
io.github.kshulzh.kefir	blocked
io.github.rmorenko	blocked
io.github.snow1026	blocked
io.github.tabilzad.inspektor	blocked
io.github.tobi-laa	blocked
io.github.xilinjia.krdb	blocked
io.gitlab.arturbosch.detekt	blocked
io.realm.kotlin	blocked
io.resoluteworks	blocked
kr.jadekim	blocked
me.nathanfallet.zabricraft	blocked
net.projecttl	blocked
net.rk4z	blocked
org.apache.pinot	blocked
org.archguard.codedb	blocked
org.availlang	blocked
org.biokotlin	blocked
org.cs124	blocked
org.cs124.gradlegrader	blocked
org.eclipse.pass	blocked
org.jetbrains.kotlinx	blocked
org.jetbrains.kotlinx.dataframe	blocked
org.jetbrains.lets-plot	blocked
org.jire	blocked
org.pastalab.fray.instrumentation	blocked
org.pkl-lang	blocked
org.sonarsource.slang	blocked
org.vitrivr	blocked
se.bjurr.wiremockpact	blocked
xyz.block	blocked
