0.8.12		2018-10-12T20:01:58Z	
0.8.13		2018-11-26T20:59:57Z	
0.8.31		2019-06-17T15:05:36Z	
0.8.35		2019-06-27T15:57:31Z	
0.8.37		2019-11-11T21:43:15Z	
0.8.38		2019-11-13T17:05:49Z	
0.8.44		2020-04-06T20:09:22Z	
0.8.49		2020-05-14T14:26:46Z	
0.8.5		2018-05-09T20:19:29Z	
0.8.51		2020-07-13T14:40:24Z	
0.8.52		2020-07-14T22:27:09Z	
0.8.54		2020-07-21T19:40:03Z	
0.8.55		2021-01-15T21:15:08Z	
0.8.6		2018-06-04T22:03:35Z	
0.8.7		2018-05-27T13:26:43Z	
0.8.8		2018-08-21T14:30:02Z	
1.0.56		2021-08-30T18:54:46Z	
1.0.57		2021-12-10T17:40:39Z	
1.0.58		2021-12-14T23:33:53Z	
1.0.62		2022-11-04T22:27:54Z	
1.0.65		2023-02-23T17:49:28Z	
1.0.67		2023-08-16T13:53:53Z	
1.0.68		2023-10-10T19:37:43Z	
1.0.69		2024-07-10T19:50:40Z	
