0.0.672			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/site/addzero/tool-funbox/0.0.672/tool-funbox-0.0.672.jar returned status 404
0.0.672	plain	2025-11-03T02:53:56Z	
0.0.673			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/site/addzero/tool-funbox/0.0.673/tool-funbox-0.0.673.jar returned status 404
0.0.673	plain	2025-11-03T04:57:36Z	
2026.08.11		2026-08-10T19:13:11Z	
