1.2		2016-04-27T21:23:47Z	
1.3		2016-05-16T11:12:50Z	
1.4		2016-08-03T09:53:58Z	
1.5		2016-10-25T18:35:03Z	
2.0		2017-01-13T15:02:38Z	
2.1		2017-01-21T18:13:34Z	
2.10		2019-01-28T18:20:17Z	
2.10.1		2019-01-30T10:37:26Z	
2.2		2017-07-21T08:17:59Z	
2.3		2017-10-01T15:30:19Z	
2.4		2017-10-18T12:29:25Z	
2.5		2017-10-18T19:41:05Z	
2.6		2017-11-07T11:12:32Z	
2.7		2018-05-20T16:12:27Z	
2.8		2018-07-02T17:46:43Z	
2.9		2018-09-17T16:04:38Z	
3.0		2019-01-29T15:30:09Z	
3.1		2019-01-29T18:43:07Z	
3.2		2019-02-24T18:07:36Z	
3.3		2019-03-13T22:41:29Z	
3.4		2019-03-16T19:05:46Z	
3.5		2019-05-21T13:53:47Z	
3.6		2019-11-01T16:14:29Z	
3.7		2019-11-27T14:46:23Z	
3.8		2020-10-22T12:38:31Z	
