0.1.113			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.113/plugin-debug-tvosarm64-0.1.113.jar returned status 404
0.1.113	metadata	2021-09-30T23:01:41Z	
0.1.114			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.114/plugin-debug-tvosarm64-0.1.114.jar returned status 404
0.1.114	metadata	2021-10-26T15:43:10Z	
0.1.115			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.115/plugin-debug-tvosarm64-0.1.115.jar returned status 404
0.1.115	metadata	2021-11-03T09:27:40Z	
0.1.116			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.116/plugin-debug-tvosarm64-0.1.116.jar returned status 404
0.1.116	metadata	2021-11-03T17:54:27Z	
0.1.117			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.117/plugin-debug-tvosarm64-0.1.117.jar returned status 404
0.1.117	metadata	2021-11-24T22:28:37Z	
0.1.118			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.118/plugin-debug-tvosarm64-0.1.118.jar returned status 404
0.1.118	metadata	2021-11-26T13:49:53Z	
0.1.119			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.119/plugin-debug-tvosarm64-0.1.119.jar returned status 404
0.1.119	metadata	2021-12-09T13:30:05Z	
0.1.120			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.120/plugin-debug-tvosarm64-0.1.120.jar returned status 404
0.1.120	metadata	2021-12-13T11:42:06Z	
0.1.121			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.121/plugin-debug-tvosarm64-0.1.121.jar returned status 404
0.1.121	metadata	2021-12-20T15:27:27Z	
0.1.122			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.122/plugin-debug-tvosarm64-0.1.122.jar returned status 404
0.1.122	metadata	2022-01-16T23:31:03Z	
0.1.123			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.123/plugin-debug-tvosarm64-0.1.123.jar returned status 404
0.1.123	metadata	2022-01-19T10:44:03Z	
0.1.124			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.124/plugin-debug-tvosarm64-0.1.124.jar returned status 404
0.1.124	metadata	2022-02-08T12:47:55Z	
0.1.125			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.125/plugin-debug-tvosarm64-0.1.125.jar returned status 404
0.1.125	metadata	2022-03-09T04:10:14Z	
0.1.126			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.126/plugin-debug-tvosarm64-0.1.126.jar returned status 404
0.1.126	metadata	2022-03-10T00:16:18Z	
0.1.127			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.127/plugin-debug-tvosarm64-0.1.127.jar returned status 404
0.1.127	metadata	2022-03-10T04:33:57Z	
0.1.128			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.128/plugin-debug-tvosarm64-0.1.128.jar returned status 404
0.1.128	metadata	2022-03-10T05:22:40Z	
0.1.129			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.129/plugin-debug-tvosarm64-0.1.129.jar returned status 404
0.1.129	metadata	2022-03-10T14:45:06Z	
0.1.130			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.130/plugin-debug-tvosarm64-0.1.130.jar returned status 404
0.1.130	metadata	2022-03-10T18:50:41Z	
0.1.131			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.131/plugin-debug-tvosarm64-0.1.131.jar returned status 404
0.1.131	metadata	2022-03-10T21:12:25Z	
0.1.132			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.132/plugin-debug-tvosarm64-0.1.132.jar returned status 404
0.1.132	metadata	2022-03-10T22:59:11Z	
0.1.133			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.133/plugin-debug-tvosarm64-0.1.133.jar returned status 404
0.1.133	metadata	2022-03-11T16:44:40Z	
0.1.134			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.134/plugin-debug-tvosarm64-0.1.134.jar returned status 404
0.1.134	metadata	2022-03-12T03:41:50Z	
0.1.135			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.135/plugin-debug-tvosarm64-0.1.135.jar returned status 404
0.1.135	metadata	2022-03-12T23:13:50Z	
0.1.136			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.136/plugin-debug-tvosarm64-0.1.136.jar returned status 404
0.1.136	metadata	2022-03-13T04:00:40Z	
0.1.138			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.138/plugin-debug-tvosarm64-0.1.138.jar returned status 404
0.1.138	metadata	2022-03-15T16:18:57Z	
0.1.139			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.139/plugin-debug-tvosarm64-0.1.139.jar returned status 404
0.1.139	metadata	2022-03-15T22:03:10Z	
0.1.140			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.140/plugin-debug-tvosarm64-0.1.140.jar returned status 404
0.1.140	metadata	2022-09-20T04:24:20Z	
0.1.142			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.142/plugin-debug-tvosarm64-0.1.142.jar returned status 404
0.1.142	metadata	2022-09-22T02:15:31Z	
0.1.143			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.143/plugin-debug-tvosarm64-0.1.143.jar returned status 404
0.1.143	metadata	2022-09-22T13:10:40Z	
0.1.144			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.144/plugin-debug-tvosarm64-0.1.144.jar returned status 404
0.1.144	metadata	2022-11-14T22:32:39Z	
0.1.145			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.145/plugin-debug-tvosarm64-0.1.145.jar returned status 404
0.1.145	metadata	2022-11-18T17:01:20Z	
0.1.146			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.146/plugin-debug-tvosarm64-0.1.146.jar returned status 404
0.1.146	metadata	2022-11-28T22:53:42Z	
0.1.147			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.147/plugin-debug-tvosarm64-0.1.147.jar returned status 404
0.1.147	metadata	2022-11-29T02:25:50Z	
0.1.148			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/brightify/hyperdrive/plugin-debug-tvosarm64/0.1.148/plugin-debug-tvosarm64-0.1.148.jar returned status 404
0.1.148	metadata	2023-01-05T05:27:01Z	
