0.1.25			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.1.25/mule4-webcrawler-connector-0.1.25.jar returned status 404
0.1.25	mule-plugin	2024-12-23T19:06:18Z	
0.2.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.2.0/mule4-webcrawler-connector-0.2.0.jar returned status 404
0.2.0	mule-plugin	2025-01-15T16:02:34Z	
0.2.50			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.2.50/mule4-webcrawler-connector-0.2.50.jar returned status 404
0.2.50	mule-plugin	2025-02-05T14:06:16Z	
0.2.60			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.2.60/mule4-webcrawler-connector-0.2.60.jar returned status 404
0.2.60	mule-plugin	2025-02-13T17:51:15Z	
0.2.70			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.2.70/mule4-webcrawler-connector-0.2.70.jar returned status 404
0.2.70	mule-plugin	2025-02-17T09:56:47Z	
0.3.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.0/mule4-webcrawler-connector-0.3.0.jar returned status 404
0.3.0	mule-plugin	2025-03-03T17:26:35Z	
0.3.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.20/mule4-webcrawler-connector-0.3.20.jar returned status 404
0.3.20	mule-plugin	2025-03-19T15:51:25Z	
0.3.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.30/mule4-webcrawler-connector-0.3.30.jar returned status 404
0.3.30	mule-plugin	2025-03-27T09:52:42Z	
0.3.40			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.40/mule4-webcrawler-connector-0.3.40.jar returned status 404
0.3.40	mule-plugin	2025-04-01T13:19:59Z	
0.3.50			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.50/mule4-webcrawler-connector-0.3.50.jar returned status 404
0.3.50	mule-plugin	2025-04-08T06:14:33Z	
0.3.60			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.60/mule4-webcrawler-connector-0.3.60.jar returned status 404
0.3.60	mule-plugin	2025-04-15T21:34:14Z	
0.3.65			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.65/mule4-webcrawler-connector-0.3.65.jar returned status 404
0.3.65	mule-plugin	2025-06-04T12:58:34Z	
0.3.70			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.70/mule4-webcrawler-connector-0.3.70.jar returned status 404
0.3.70	mule-plugin	2025-06-04T14:59:02Z	
0.3.75			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.75/mule4-webcrawler-connector-0.3.75.jar returned status 404
0.3.75	mule-plugin	2025-06-14T12:31:27Z	
0.3.80			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.3.80/mule4-webcrawler-connector-0.3.80.jar returned status 404
0.3.80	mule-plugin	2025-08-14T12:53:40Z	
0.4.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/mulesoft-ai-chain-project/mule4-webcrawler-connector/0.4.0/mule4-webcrawler-connector-0.4.0.jar returned status 404
0.4.0	mule-plugin	2025-08-24T10:16:14Z	
