0.53	named	io.github.ralfspoeth.xldr	tck
0.52	named	io.github.ralfspoeth.xldr	tck
0.51	named	io.github.ralfspoeth.xldr	tck
0.50	named	io.github.ralfspoeth.xldr	tck
0.49	named	io.github.ralfspoeth.xldr	tck
0.48	named	io.github.ralfspoeth.xldr	tck
0.47	named	io.github.ralfspoeth.xldr	tck
0.46	named	io.github.ralfspoeth.xldr	tck
0.45	named	io.github.ralfspoeth.xldr	tck
0.44	named	io.github.ralfspoeth.xldr	tck
0.43	named	io.github.ralfspoeth.xldr	tck
0.42	named	io.github.ralfspoeth.xldr	tck
0.41	named	io.github.ralfspoeth.xldr	tck
0.40	named	io.github.ralfspoeth.xldr	tck
0.39	named	io.github.ralfspoeth.xldr	tck
