2012.12.0		2017-12-12T19:55:10Z	
2016.10.0		2016-10-03T14:37:08Z	
2016.11.0		2016-11-04T17:26:33Z	
2016.12.0		2016-12-01T18:46:40Z	
2016.12.1		2016-12-15T14:50:13Z	
2016.8		2016-08-16T15:52:24Z	
2016.8.1		2016-08-16T21:16:16Z	
2016.9		2016-09-06T16:43:04Z	
2017.1		2017-01-04T16:23:52Z	
2017.1.1		2017-01-04T22:10:17Z	
2017.10.0		2017-10-04T18:03:01Z	
2017.10.1		2017-10-19T17:48:33Z	
2017.10.2		2018-02-06T17:12:48Z	
2017.11.0		2017-11-06T19:22:40Z	
2017.12.0		2017-12-12T22:23:05Z	
2017.12.1		2017-12-13T17:58:52Z	
2017.2.0		2017-02-01T15:38:57Z	
2017.3.2		2017-03-01T10:53:28Z	
2017.3.3		2017-03-08T20:31:44Z	
2017.4.0		2017-04-06T15:17:03Z	
2017.5.0		2017-05-01T15:58:47Z	
2017.6.0		2017-06-02T15:22:15Z	
2017.6.1		2017-06-16T17:03:09Z	
2017.7.0		2017-07-06T17:54:51Z	
2017.8.0		2017-08-01T16:11:59Z	
2017.8.1		2017-08-02T00:33:15Z	
2017.9.4		2017-09-05T19:54:26Z	
2017.9.5		2017-09-12T21:56:16Z	
2018.1.0		2018-01-15T16:04:08Z	
2018.2.0		2018-02-08T16:28:17Z	
2018.2.0.Final		2018-02-08T14:43:55Z	
2018.3.0		2018-03-02T11:12:40Z	
2018.3.1		2018-03-06T22:54:38Z	
2018.3.2		2018-03-07T16:58:59Z	
2018.3.3		2018-03-08T21:39:10Z	
2018.4.0		2018-04-06T10:52:28Z	
2018.4.1		2018-04-06T13:50:53Z	
2018.5.0		2018-05-02T07:54:57Z	
