2.0.0-rc-1	automatic	io.ktor	ktor-client-plugins-jvm	2022-04-04T13:31:51Z	
2.0.0	automatic	io.ktor	ktor-client-plugins-jvm	2022-04-08T07:08:07Z	
2.0.1	automatic	io.ktor	ktor-client-plugins-jvm	2022-04-28T12:50:21Z	
2.0.2	automatic	io.ktor	ktor-client-plugins-jvm	2022-05-27T13:24:20Z	
2.0.3	automatic	io.ktor	ktor-client-plugins-jvm	2022-06-28T10:16:37Z	
2.1.0	automatic	io.ktor	ktor-client-plugins-jvm	2022-08-10T18:52:24Z	
2.1.1	automatic	io.ktor	ktor-client-plugins-jvm	2022-09-06T09:50:49Z	
2.1.1	automatic	org.danbrough.ktor	ktor-client-plugins-jvm	2022-09-11T00:26:25Z	
2.1.1a	automatic	org.danbrough.ktor	ktor-client-plugins-jvm	2022-09-17T08:59:08Z	
2.1.2	automatic	io.ktor	ktor-client-plugins-jvm	2022-09-29T10:56:40Z	
2.1.3	automatic	io.ktor	ktor-client-plugins-jvm	2022-10-28T08:59:58Z	
2.2.0	automatic	io.ktor	ktor-client-plugins-jvm	2022-12-07T12:31:24Z	
2.2.1	automatic	io.ktor	ktor-client-plugins-jvm	2022-12-07T19:43:26Z	
2.2.2	automatic	io.ktor	ktor-client-plugins-jvm	2023-01-03T10:53:40Z	
2.2.3	automatic	io.ktor	ktor-client-plugins-jvm	2023-01-31T09:36:11Z	
2.2.3	automatic	org.danbrough.ktor	ktor-client-plugins-jvm	2023-02-11T04:56:58Z	
2.2.4	automatic	io.ktor	ktor-client-plugins-jvm	2023-02-28T08:49:09Z	
2.2.4	automatic	org.danbrough.ktor	ktor-client-plugins-jvm	2023-03-14T21:14:12Z	
2.3.0	automatic	io.ktor	ktor-client-plugins-jvm	2023-04-19T07:04:27Z	
2.3.1	automatic	io.ktor	ktor-client-plugins-jvm	2023-05-31T08:50:15Z	
2.3.2	automatic	io.ktor	ktor-client-plugins-jvm	2023-06-28T08:59:47Z	
2.3.3	automatic	io.ktor	ktor-client-plugins-jvm	2023-08-01T12:32:51Z	
2.3.4	automatic	io.ktor	ktor-client-plugins-jvm	2023-08-31T12:42:00Z	
2.3.5	automatic	io.ktor	ktor-client-plugins-jvm	2023-10-04T13:40:26Z	
2.3.6	automatic	io.ktor	ktor-client-plugins-jvm	2023-11-06T16:07:48Z	
3.0.0-beta-1	automatic	io.ktor	ktor-client-plugins-jvm	2023-11-23T13:41:42Z	
2.3.7	automatic	io.ktor	ktor-client-plugins-jvm	2023-12-07T07:18:57Z	
2.3.8	automatic	io.ktor	ktor-client-plugins-jvm	2024-01-31T07:24:53Z	
2.3.9	automatic	io.ktor	ktor-client-plugins-jvm	2024-03-04T07:36:28Z	
2.3.10	automatic	io.ktor	ktor-client-plugins-jvm	2024-04-08T06:32:46Z	
2.3.11	automatic	io.ktor	ktor-client-plugins-jvm	2024-05-08T06:43:14Z	
2.3.12	automatic	io.ktor	ktor-client-plugins-jvm	2024-06-20T10:19:13Z	
3.0.0-beta-2	automatic	io.ktor	ktor-client-plugins-jvm	2024-07-15T11:37:33Z	
3.0.0-rc-1	automatic	io.ktor	ktor-client-plugins-jvm	2024-09-09T09:33:28Z	
3.0.0-rc-2	automatic	io.ktor	ktor-client-plugins-jvm	2024-10-02T17:54:47Z	
3.0.0	automatic	io.ktor	ktor-client-plugins-jvm	2024-10-09T09:03:53Z	
3.0.1	automatic	io.ktor	ktor-client-plugins-jvm	2024-10-29T13:58:47Z	
2.3.13	automatic	io.ktor	ktor-client-plugins-jvm	2024-11-19T12:46:19Z	
3.0.2	automatic	io.ktor	ktor-client-plugins-jvm	2024-12-03T15:50:30Z	
3.0.3	automatic	io.ktor	ktor-client-plugins-jvm	2024-12-18T18:53:20Z	
3.1.0	automatic	io.ktor	ktor-client-plugins-jvm	2025-02-11T13:11:40Z	
3.1.1	automatic	io.ktor	ktor-client-plugins-jvm	2025-02-24T11:59:47Z	
