1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/1/camel-spring-boot-parent-1.jar returned status 404
10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/10/camel-spring-boot-parent-10.jar returned status 404
11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/11/camel-spring-boot-parent-11.jar returned status 404
12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/12/camel-spring-boot-parent-12.jar returned status 404
13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/13/camel-spring-boot-parent-13.jar returned status 404
14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/14/camel-spring-boot-parent-14.jar returned status 404
2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/2/camel-spring-boot-parent-2.jar returned status 404
3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/3/camel-spring-boot-parent-3.jar returned status 404
4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/4/camel-spring-boot-parent-4.jar returned status 404
5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/5/camel-spring-boot-parent-5.jar returned status 404
6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/6/camel-spring-boot-parent-6.jar returned status 404
7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/7/camel-spring-boot-parent-7.jar returned status 404
8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/8/camel-spring-boot-parent-8.jar returned status 404
9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/nl/axians/camel-spring-boot-parent/9/camel-spring-boot-parent-9.jar returned status 404
