1.0.0		2023-12-12T22:15:38Z	
1.1.0		2024-01-13T16:25:47Z	
1.1.1		2024-02-29T12:19:38Z	
1.1.2		2024-04-09T06:58:34Z	
2.0.0		2025-08-30T21:53:05Z	
2.0.0-beta01		2024-06-29T14:15:58Z	
2.0.0-beta02		2024-07-09T22:00:10Z	
2.0.0-rc01		2024-09-17T00:58:18Z	
2.0.0-rc02		2024-10-29T20:27:46Z	
2.0.0-rc03		2025-02-05T19:44:37Z	
2.0.0-rc04		2025-02-07T16:24:45Z	
2.0.0-rc05		2025-08-23T17:16:23Z	
2.0.1		2025-09-24T14:30:10Z	
2.0.2		2025-10-16T10:13:46Z	
2.0.3		2026-02-19T12:18:02Z	
2.1.0		2026-03-05T08:09:39Z	
2.2.0-beta01		2026-05-06T11:13:33Z	
