3.8.100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.8.0	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.7.600	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.7.500	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.7.400	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.7.300	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.7.200	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.7.100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.7.0	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.6.100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.6.0	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.5.500	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.5.400	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.5.300	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.5.200	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.5.100	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.5.0	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.4.1000	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.4.900	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.4.800	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
3.4.700	automatic	org.eclipse.jdt	org.eclipse.jdt.junit.runtime
