2.0.0		2016-12-02T10:16:54Z	
2.0.1		2016-12-07T07:25:51Z	
2.1.0		2017-02-20T10:17:59Z	
3.0.0		2017-03-10T13:11:51Z	
3.0.1		2017-03-24T15:04:06Z	
3.0.2		2017-04-25T16:36:58Z	
4.0.0		2017-04-21T13:08:41Z	
4.1.0		2017-05-29T10:13:49Z	
5.0.0		2017-07-11T10:30:14Z	
5.0.1		2017-07-17T11:03:52Z	
5.1.0		2017-08-28T09:05:57Z	
5.2.0		2017-10-04T16:31:58Z	
5.2.1		2017-11-20T12:30:51Z	
5.2.2		2017-12-05T16:59:48Z	
6.0.0		2018-02-14T15:37:08Z	
6.1.0		2018-05-28T13:57:58Z	
7.0.0-RC1		2018-08-13T18:23:35Z	
7.0.0-RC2		2018-08-16T11:27:14Z	
7.0.0-RC3		2018-08-17T09:18:57Z	
7.0.0-RC4		2018-08-17T11:27:46Z	
7.0.0-RC5		2018-08-21T12:45:23Z	
7.0.0-RELEASE		2018-08-22T12:58:39Z	
7.1.0-RC1		2018-08-27T07:02:55Z	
7.1.0-RELEASE		2018-08-27T13:29:36Z	
7.1.1-RC1		2018-09-11T15:35:43Z	
7.2.0-RC1		2018-09-26T15:14:54Z	
7.2.0-RC2		2018-09-28T14:05:15Z	
7.2.0-RELEASE		2018-09-28T15:30:56Z	
7.2.11		2018-11-20T15:49:05Z	
7.2.14		2019-01-21T13:48:23Z	
7.2.2		2018-10-17T11:49:30Z	
7.2.4		2018-10-23T09:15:00Z	
7.2.7		2018-11-07T16:10:34Z	
7.2.8		2018-11-14T15:28:00Z	
7.3.7		2018-12-06T18:10:37Z	
7.4.1		2018-12-11T08:11:03Z	
7.4.8		2019-06-04T11:27:50Z	
7.4.9		2020-05-13T11:42:25Z	
8.0.4		2019-05-06T12:41:22Z	
8.1.1		2019-05-23T11:20:17Z	
8.1.6		2019-06-07T09:28:03Z	
8.1.7		2019-06-07T13:37:33Z	
8.1.8		2019-06-20T20:48:50Z	
8.2.1		2019-10-28T13:07:58Z	
8.2.3		2019-11-06T11:46:25Z	
8.2.4		2019-11-15T09:57:53Z	
8.3.10		2020-04-07T13:59:54Z	
8.3.11		2020-05-15T15:30:44Z	
8.3.4		2020-02-12T13:26:39Z	
8.3.5		2020-02-28T13:15:37Z	
8.3.6		2020-04-02T08:39:48Z	
8.4.2		2020-06-23T15:59:36Z	
8.4.5		2020-08-03T09:10:43Z	
