4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-iosarm64	2023-10-23T14:32:25Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-iossimulatorarm64	2023-10-23T14:32:33Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-iosx64	2023-10-23T14:32:35Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-macosarm64	2023-10-23T14:33:04Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-macosx64	2023-10-23T14:33:10Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-tvosarm64	2023-10-23T14:33:15Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-tvossimulatorarm64	2023-10-23T14:33:22Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-tvosx64	2023-10-23T14:33:29Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-watchosarm32	2023-10-23T14:33:35Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-watchosarm64	2023-10-23T14:33:42Z	
4.0.0-beta.2	automatic	com.apollographql.apollo3	apollo-annotations-watchossimulatorarm64	2023-10-23T14:33:48Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-iosarm64	2023-12-05T18:16:44Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-iossimulatorarm64	2023-12-05T18:16:44Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-iosx64	2023-12-05T18:16:45Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-macosarm64	2023-12-05T18:16:48Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-macosx64	2023-12-05T18:16:49Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-tvosarm64	2023-12-05T18:16:50Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-tvossimulatorarm64	2023-12-05T18:16:50Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-tvosx64	2023-12-05T18:16:51Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-watchosarm32	2023-12-05T18:16:51Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-watchosarm64	2023-12-05T18:16:52Z	
4.0.0-beta.3	automatic	com.apollographql.apollo3	apollo-annotations-watchossimulatorarm64	2023-12-05T18:16:53Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-iosarm64	2023-12-12T11:20:23Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-iossimulatorarm64	2023-12-12T11:20:28Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-iosx64	2023-12-12T11:20:44Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-macosarm64	2023-12-12T11:21:19Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-macosx64	2023-12-12T11:21:29Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-tvosarm64	2023-12-12T11:21:34Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-tvossimulatorarm64	2023-12-12T11:21:39Z	
4.0.0-beta.4	automatic	com.apollographql.apollo3	apollo-annotations-tvosx64	2023-12-12T11:21:43Z	
