0.1		2017-03-30T20:57:19Z	
0.2		2017-05-03T13:06:02Z	
0.3		2017-06-07T20:11:40Z	
0.4		2017-07-25T13:05:01Z	
0.5		2017-07-27T12:39:43Z	
0.6		2017-08-18T12:50:16Z	
1.10		2017-10-13T11:55:03Z	
1.11		2017-11-03T08:27:43Z	
1.12		2017-11-09T21:12:53Z	
1.13		2017-11-13T16:35:29Z	
1.14		2017-11-24T09:22:20Z	
1.15		2017-12-11T16:27:22Z	
1.16		2018-02-12T16:51:35Z	
1.17		2018-07-13T23:26:14Z	
1.18		2018-08-06T22:43:03Z	
1.19		2019-05-20T23:22:24Z	
1.20		2019-06-03T11:22:27Z	
1.8		2017-08-29T09:43:31Z	
1.9		2017-09-28T12:04:58Z	
