3.60.06			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.60.06/sodyo-android-sdk-3.60.06.jar returned status 404
3.60.07			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.60.07/sodyo-android-sdk-3.60.07.jar returned status 404
3.60.08			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.60.08/sodyo-android-sdk-3.60.08.jar returned status 404
3.60.09			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.60.09/sodyo-android-sdk-3.60.09.jar returned status 404
3.61.01			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.01/sodyo-android-sdk-3.61.01.jar returned status 404
3.61.02			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.02/sodyo-android-sdk-3.61.02.jar returned status 404
3.61.03			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.03/sodyo-android-sdk-3.61.03.jar returned status 404
3.61.04			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.04/sodyo-android-sdk-3.61.04.jar returned status 404
3.61.05			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.05/sodyo-android-sdk-3.61.05.jar returned status 404
3.61.06			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.06/sodyo-android-sdk-3.61.06.jar returned status 404
3.61.07			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.07/sodyo-android-sdk-3.61.07.jar returned status 404
3.61.08			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.08/sodyo-android-sdk-3.61.08.jar returned status 404
3.61.09			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.09/sodyo-android-sdk-3.61.09.jar returned status 404
3.61.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.10/sodyo-android-sdk-3.61.10.jar returned status 404
3.61.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.11/sodyo-android-sdk-3.61.11.jar returned status 404
3.61.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.12/sodyo-android-sdk-3.61.12.jar returned status 404
3.61.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.13/sodyo-android-sdk-3.61.13.jar returned status 404
3.61.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.14/sodyo-android-sdk-3.61.14.jar returned status 404
3.61.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.15/sodyo-android-sdk-3.61.15.jar returned status 404
3.61.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.16/sodyo-android-sdk-3.61.16.jar returned status 404
3.61.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.61.17/sodyo-android-sdk-3.61.17.jar returned status 404
3.62.01			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.62.01/sodyo-android-sdk-3.62.01.jar returned status 404
3.62.02			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.62.02/sodyo-android-sdk-3.62.02.jar returned status 404
3.62.03			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.62.03/sodyo-android-sdk-3.62.03.jar returned status 404
3.62.04			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/sodyo/sodyo-android-sdk/3.62.04/sodyo-android-sdk-3.62.04.jar returned status 404
