8.496.19	named	com.yahoo.vespa	vespaclient-java	2025-03-17T03:06:30Z	12.0.17
8.497.38	named	com.yahoo.vespa	vespaclient-java	2025-03-17T11:10:38Z	12.0.17
8.498.26	named	com.yahoo.vespa	vespaclient-java	2025-03-18T12:35:26Z	12.0.17
8.499.20	named	com.yahoo.vespa	vespaclient-java	2025-03-19T13:09:42Z	12.0.17
8.500.20	named	com.yahoo.vespa	vespaclient-java	2025-03-20T13:52:02Z	12.0.17
8.501.49	named	com.yahoo.vespa	vespaclient-java	2025-03-24T12:44:59Z	12.0.17
8.502.19	named	com.yahoo.vespa	vespaclient-java	2025-03-25T12:10:21Z	12.0.17
8.503.27	named	com.yahoo.vespa	vespaclient-java	2025-03-26T12:16:16Z	12.0.17
