commons-io	allowed
no.entur	allowed
cloud.piranha.dist	blocked
com.ascentstream.distributedlog	blocked
com.bitplan.pdfindex	blocked
com.bytedance.btrace	blocked
com.datarobot	blocked
com.datastax.oss	blocked
com.epam.reportportal	blocked
com.facebook.presto.hadoop	blocked
com.falkordb	blocked
com.github.cafdataprocessing	blocked
com.github.cafdataprocessing.workers.languagedetection	blocked
com.github.spotbugs	blocked
com.github.zhkl0228	blocked
com.google.cloud	blocked
com.gradleup.shadow	blocked
com.guicedee.services	blocked
com.heroku	blocked
com.ibm.cloud	blocked
com.ibm.cloud.eventstreams	blocked
com.io7m.calino	blocked
com.io7m.gtyrell	blocked
com.jkoolcloud.tnt4j.streams	blocked
com.jwebmp	blocked
com.jwebmp.jpms.commons	blocked
com.jwebmp.jre11	blocked
com.legsem.legstar	blocked
com.manticore-projects.tools	blocked
com.mirakl	blocked
com.networknt	blocked
com.sqream	blocked
com.timecho.iotdb	blocked
com.vaadin	blocked
de.firemage.autograder	blocked
dev.galasa	blocked
eu.europa.ted.eforms	blocked
eu.rekawek.coffeegb	blocked
eu.tneitzel	blocked
io.bitbucket.upperlimit-public	blocked
io.boxlang	blocked
io.edurt.datacap	blocked
io.elastic	blocked
io.github.coho04	blocked
io.github.goooler.shadow	blocked
io.github.heddle	blocked
io.github.icomm-api	blocked
io.github.katsuhisamaruyama	blocked
io.github.keski.hefquin	blocked
io.github.noobdogcloud	blocked
io.github.spannm	blocked
io.github.terahidro2003	blocked
io.github.zgrge	blocked
io.openliberty.tools	blocked
io.prophecy	blocked
io.streamnative	blocked
io.swagger.codegen.v3	blocked
io.wcm.devops.maven	blocked
net.ontopia	blocked
net.pincette	blocked
net.serenity-bdd	blocked
org.apache.distributedlog	blocked
org.apache.dolphinscheduler	blocked
org.apache.flink	blocked
org.apache.hudi	blocked
org.apache.iotdb	blocked
org.apache.jackrabbit	blocked
org.apache.jena	blocked
org.apache.linkis	blocked
org.apache.maven.surefire	blocked
org.apache.seatunnel	blocked
org.apache.servicemix.bundles	blocked
org.apache.storm	blocked
org.apache.tez	blocked
org.apache.tika	blocked
org.apache.tsfile	blocked
org.apktool	blocked
org.bidib.jbidib	blocked
org.checkerframework.annotatedlib	blocked
org.danilopianini	blocked
org.datakurator	blocked
org.dominokit	blocked
org.easypeelsecurity	blocked
org.finos.legend.engine.ide.lsp	blocked
org.ibissource	blocked
org.into-cps.maestro	blocked
org.jboss.gm	blocked
org.liquibase	blocked
org.metadatacenter	blocked
org.sonarsource.flex	blocked
org.sonarsource.python	blocked
org.sonatype.gradle.plugins	blocked
org.spdx	blocked
org.teavm	blocked
org.vafer	blocked
org.wetator	blocked
ru.thisistails.tailslib	blocked
se.liu.research.hefquin	blocked
