4.2.38	automatic	io.dropwizard.metrics	metrics-jackson3	2026-01-25T23:25:19Z	
4.2.39	automatic	io.dropwizard.metrics	metrics-jackson3	2026-05-25T20:39:16Z	
4.2.40	automatic	io.dropwizard.metrics	metrics-jackson3	2026-08-28T20:23:49Z	
