0.106.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.106.3/webrtc-iossimulatorarm64-0.106.3.jar returned status 404
0.106.3	metadata	2023-05-18T06:49:36Z	
0.107.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.107.0/webrtc-iossimulatorarm64-0.107.0.jar returned status 404
0.107.0	metadata	2023-07-31T11:52:48Z	
0.107.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.107.1/webrtc-iossimulatorarm64-0.107.1.jar returned status 404
0.107.1	metadata	2023-08-01T19:13:27Z	
0.108.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.108.0/webrtc-iossimulatorarm64-0.108.0.jar returned status 404
0.108.0	metadata	2023-08-03T11:23:27Z	
0.109.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.109.0/webrtc-iossimulatorarm64-0.109.0.jar returned status 404
0.109.0	metadata	2023-08-06T11:34:59Z	
0.110.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.110.0/webrtc-iossimulatorarm64-0.110.0.jar returned status 404
0.110.0	metadata	2023-08-16T15:20:25Z	
0.111.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.111.0/webrtc-iossimulatorarm64-0.111.0.jar returned status 404
0.111.0	metadata	2023-08-21T06:39:00Z	
0.111.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.111.1/webrtc-iossimulatorarm64-0.111.1.jar returned status 404
0.111.1	metadata	2023-08-30T14:25:54Z	
0.112.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.112.0/webrtc-iossimulatorarm64-0.112.0.jar returned status 404
0.112.0	metadata	2023-09-13T08:05:59Z	
0.112.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.112.1/webrtc-iossimulatorarm64-0.112.1.jar returned status 404
0.112.1	metadata	2023-09-13T12:30:15Z	
0.112.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.112.2/webrtc-iossimulatorarm64-0.112.2.jar returned status 404
0.112.2	metadata	2023-09-28T13:01:20Z	
0.112.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.112.3/webrtc-iossimulatorarm64-0.112.3.jar returned status 404
0.112.3	metadata	2023-11-10T11:32:36Z	
0.112.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.112.4/webrtc-iossimulatorarm64-0.112.4.jar returned status 404
0.112.4	metadata	2023-12-27T12:55:36Z	
0.114.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.114.0/webrtc-iossimulatorarm64-0.114.0.jar returned status 404
0.114.0	metadata	2024-01-23T21:55:41Z	
0.114.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.114.1/webrtc-iossimulatorarm64-0.114.1.jar returned status 404
0.114.1	metadata	2024-01-26T10:56:00Z	
0.115.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.115.0/webrtc-iossimulatorarm64-0.115.0.jar returned status 404
0.115.0	metadata	2024-02-08T05:36:46Z	
0.115.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.115.1/webrtc-iossimulatorarm64-0.115.1.jar returned status 404
0.115.1	metadata	2024-02-15T04:13:30Z	
0.116.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.116.0/webrtc-iossimulatorarm64-0.116.0.jar returned status 404
0.116.0	metadata	2024-02-23T11:10:42Z	
0.117.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.117.1/webrtc-iossimulatorarm64-0.117.1.jar returned status 404
0.117.1	metadata	2024-03-02T18:19:01Z	
0.117.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.117.2/webrtc-iossimulatorarm64-0.117.2.jar returned status 404
0.117.2	metadata	2024-04-19T04:08:50Z	
0.117.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.117.3/webrtc-iossimulatorarm64-0.117.3.jar returned status 404
0.117.3	metadata	2024-05-14T12:03:12Z	
0.118.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.118.0/webrtc-iossimulatorarm64-0.118.0.jar returned status 404
0.118.0	metadata	2024-08-07T06:12:07Z	
0.118.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.118.1/webrtc-iossimulatorarm64-0.118.1.jar returned status 404
0.118.1	metadata	2024-08-20T07:03:50Z	
0.119.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.119.0/webrtc-iossimulatorarm64-0.119.0.jar returned status 404
0.119.0	metadata	2025-03-21T05:57:13Z	
0.120.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.120.0/webrtc-iossimulatorarm64-0.120.0.jar returned status 404
0.120.0	metadata	2025-05-15T06:13:04Z	
0.120.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.120.1/webrtc-iossimulatorarm64-0.120.1.jar returned status 404
0.120.1	metadata	2025-05-15T06:25:01Z	
0.120.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/dyte/webrtc-iossimulatorarm64/0.120.2/webrtc-iossimulatorarm64-0.120.2.jar returned status 404
0.120.2	metadata	2025-05-15T06:34:55Z	
