0.42.44	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-05-15T00:04:27Z	
0.42.45	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-06-12T16:49:17Z	
0.42.46	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-06-25T21:33:05Z	
0.42.47	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-07-25T05:40:05Z	
0.42.48	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-08-27T05:53:51Z	
0.42.49	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-10-04T10:08:22Z	
0.42.50	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-10-15T07:36:57Z	
0.42.51	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-11-13T01:19:07Z	
0.42.52	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2024-11-19T13:10:50Z	
0.42.53	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-01-15T22:20:38Z	
0.42.54	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-02-11T22:34:21Z	
0.42.55	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-03-21T16:25:07Z	
0.42.56	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-04-25T07:57:16Z	
0.42.57	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-06-05T17:08:17Z	
0.42.58	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-07-21T22:55:14Z	
0.42.59	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-08-15T17:00:07Z	
0.42.60	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-09-22T10:18:07Z	
0.42.61	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2025-11-12T22:40:27Z	
0.42.62	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2026-01-09T20:03:54Z	
0.42.63	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2026-02-19T18:57:58Z	
0.42.64	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2026-05-13T06:28:21Z	
0.42.65	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2026-07-23T23:59:21Z	
0.42.66	automatic	io.servicetalk	servicetalk-http-router-jersey3-jakarta10-internal	2026-08-25T16:23:30Z	
