2.1.12	org.bouncycastle	bcpkix-fips	2.1.12
2.1.11	org.bouncycastle	bcpkix-fips	2.1.11
2.1.10	org.bouncycastle	bcpkix-fips	2.1.10
2.1.9	org.bouncycastle	bcpkix-fips	2.1.9
2.1.8	org.bouncycastle	bcpkix-fips	2.1.8
2.0.12	org.bouncycastle	bcpkix-fips	2.0.12
2.0.11	org.bouncycastle	bcpkix-fips	2.0.11
2.0.10	org.bouncycastle	bcpkix-fips	2.0.10
2.0.8	org.bouncycastle	bcpkix-fips	2.0.8
2.0.7	org.bouncycastle	bcpkix-fips	2.0.7
1.0.7	org.bouncycastle	bcpkix-fips	1.0.7
1.0.6	org.bouncycastle	bcpkix-fips	1.0.6
1.0.5	org.bouncycastle	bcpkix-fips	1.0.5
1.0.4	org.bouncycastle	bcpkix-fips	1.0.4
1.0.3	org.bouncycastle	bcpkix-fips	1.0.3
