0.0.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/0.0.1/org.wso2.carbon.identity.application.authenticator.magiclink-0.0.1.jar returned status 404
1.0.135			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.135/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.135.jar returned status 404
1.0.136			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.136/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.136.jar returned status 404
1.0.137			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.137/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.137.jar returned status 404
1.0.138			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.138/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.138.jar returned status 404
1.0.139			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.139/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.139.jar returned status 404
1.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.14/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.14.jar returned status 404
1.0.140			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.140/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.140.jar returned status 404
1.0.141			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.141/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.141.jar returned status 404
1.0.142			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.142/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.142.jar returned status 404
1.0.143			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.143/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.143.jar returned status 404
1.0.144			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.144/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.144.jar returned status 404
1.0.145			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.145/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.145.jar returned status 404
1.0.146			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.146/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.146.jar returned status 404
1.0.147			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.147/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.147.jar returned status 404
1.0.148			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.148/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.148.jar returned status 404
1.0.149			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.149/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.149.jar returned status 404
1.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.15/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.15.jar returned status 404
1.0.150			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.150/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.150.jar returned status 404
1.0.151			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.151/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.151.jar returned status 404
1.0.152			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.152/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.152.jar returned status 404
1.0.153			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.153/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.153.jar returned status 404
1.0.154			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.154/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.154.jar returned status 404
1.0.155			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.155/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.155.jar returned status 404
1.0.156			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.156/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.156.jar returned status 404
1.0.157			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.157/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.157.jar returned status 404
1.0.158			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.158/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.158.jar returned status 404
1.0.159			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.159/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.159.jar returned status 404
1.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.16/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.16.jar returned status 404
1.0.160			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.160/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.160.jar returned status 404
1.0.161			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.161/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.161.jar returned status 404
1.0.162			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.162/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.162.jar returned status 404
1.0.163			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.163/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.163.jar returned status 404
1.0.164			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.164/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.164.jar returned status 404
1.0.165			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.165/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.165.jar returned status 404
1.0.166			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.166/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.166.jar returned status 404
1.0.167			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.167/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.167.jar returned status 404
1.0.168			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.168/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.168.jar returned status 404
1.0.169			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.169/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.169.jar returned status 404
1.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.17/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.17.jar returned status 404
1.0.170			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.170/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.170.jar returned status 404
1.0.171			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.171/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.171.jar returned status 404
1.0.172			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.172/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.172.jar returned status 404
1.0.173			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.173/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.173.jar returned status 404
1.0.174			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.174/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.174.jar returned status 404
1.0.175			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.175/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.175.jar returned status 404
1.0.176			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.176/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.176.jar returned status 404
1.0.177			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.177/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.177.jar returned status 404
1.0.178			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.178/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.178.jar returned status 404
1.0.179			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.179/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.179.jar returned status 404
1.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.18/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.18.jar returned status 404
1.0.180			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.180/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.180.jar returned status 404
1.0.181			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.181/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.181.jar returned status 404
1.0.182			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.182/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.182.jar returned status 404
1.0.183			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.183/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.183.jar returned status 404
1.0.184			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.184/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.184.jar returned status 404
1.0.185			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.185/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.185.jar returned status 404
1.0.186			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.186/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.186.jar returned status 404
1.0.187			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.187/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.187.jar returned status 404
1.0.188			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.188/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.188.jar returned status 404
1.0.189			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.189/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.189.jar returned status 404
1.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.19/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.19.jar returned status 404
1.0.190			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.190/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.190.jar returned status 404
1.0.191			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.191/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.191.jar returned status 404
1.0.192			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.192/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.192.jar returned status 404
1.0.193			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/identity/local/auth/magiclink/org.wso2.carbon.identity.application.authenticator.magiclink/1.0.193/org.wso2.carbon.identity.application.authenticator.magiclink-1.0.193.jar returned status 404
