1.2.17	automatic	com.github.librepdf	pdf-toolbox	2019-05-06T08:56:34Z	
1.2.18	automatic	com.github.librepdf	pdf-toolbox	2019-05-31T10:03:09Z	
1.2.19	automatic	com.github.librepdf	pdf-toolbox	2019-06-12T05:18:58Z	
1.2.20	automatic	com.github.librepdf	pdf-toolbox	2019-06-13T16:07:11Z	
1.2.21	automatic	com.github.librepdf	pdf-toolbox	2019-06-24T05:39:40Z	
1.3.0	automatic	com.github.librepdf	pdf-toolbox	2019-07-29T06:20:36Z	
1.3.1	automatic	com.github.librepdf	pdf-toolbox	2019-08-01T06:15:33Z	
1.3.2	automatic	com.github.librepdf	pdf-toolbox	2019-08-13T05:40:25Z	
1.3.3	automatic	com.github.librepdf	pdf-toolbox	2019-08-16T05:43:59Z	
1.3.4	automatic	com.github.librepdf	pdf-toolbox	2019-08-20T06:43:50Z	
1.3.5	automatic	com.github.librepdf	pdf-toolbox	2019-08-21T05:15:46Z	
1.3.6	automatic	com.github.librepdf	pdf-toolbox	2019-08-28T11:17:20Z	
1.3.7	automatic	com.github.librepdf	pdf-toolbox	2019-08-30T06:49:37Z	
1.3.8	automatic	com.github.librepdf	pdf-toolbox	2019-09-03T06:45:55Z	
1.3.9	automatic	com.github.librepdf	pdf-toolbox	2019-09-16T05:32:42Z	
1.3.10	automatic	com.github.librepdf	pdf-toolbox	2019-09-16T05:44:35Z	
1.3.11	automatic	com.github.librepdf	pdf-toolbox	2019-09-19T06:13:14Z	
1.3.12	automatic	com.github.librepdf	pdf-toolbox	2020-01-16T06:50:26Z	
1.3.13	automatic	com.github.librepdf	pdf-toolbox	2020-01-31T12:37:21Z	
1.3.14	automatic	com.github.librepdf	pdf-toolbox	2020-03-31T11:54:18Z	
1.3.15	automatic	com.github.librepdf	pdf-toolbox	2020-04-17T05:21:17Z	
1.3.16	automatic	com.github.librepdf	pdf-toolbox	2020-04-23T05:14:25Z	
1.3.17	automatic	com.github.librepdf	pdf-toolbox	2020-05-13T14:04:12Z	
1.3.18	automatic	com.github.librepdf	pdf-toolbox	2020-06-02T10:21:16Z	
