292			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/292/clover-android-sdk-retrofit-292.jar returned status 404
293			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/293/clover-android-sdk-retrofit-293.jar returned status 404
304			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/304/clover-android-sdk-retrofit-304.jar returned status 404
306			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/306/clover-android-sdk-retrofit-306.jar returned status 404
316			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/316/clover-android-sdk-retrofit-316.jar returned status 404
316.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/316.1/clover-android-sdk-retrofit-316.1.jar returned status 404
320			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/320/clover-android-sdk-retrofit-320.jar returned status 404
322			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/322/clover-android-sdk-retrofit-322.jar returned status 404
323			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/323/clover-android-sdk-retrofit-323.jar returned status 404
326			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/326/clover-android-sdk-retrofit-326.jar returned status 404
328			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/328/clover-android-sdk-retrofit-328.jar returned status 404
329			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/329/clover-android-sdk-retrofit-329.jar returned status 404
333			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/333/clover-android-sdk-retrofit-333.jar returned status 404
334			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/clover/sdk/clover-android-sdk-retrofit/334/clover-android-sdk-retrofit-334.jar returned status 404
